,iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,optimal_correct,majority_correct,expert_correct,compromise_minority_correct,compromose_strongmajority_correct,optimal_agrees_majority,compromise_minority_agrees_majority,compromise_minority_agrees_optimal,compromose_strongmajority_agrees_majority,compromose_strongmajority_agrees_optimal
67,1000.0,3.0,0.95,,0.07,,5.493506493506493,0.18203309692671396,0.0,0.18203309692671396,0.18203309692671396,inf,46.61904761904783,44.45454545454542,22.25581395348841,46.61904761904783,46.61904761904783,999.0000000001102,999.0000000001102,inf,999.0000000001102,inf
68,1000.0,3.0,0.95,,0.08,,5.134969325153377,0.1947431302270012,0.0,0.1947431302270012,0.1947431302270012,inf,70.42857142857136,98.99999999999991,25.315789473684266,70.42857142857136,70.42857142857136,248.99999999999977,248.99999999999977,inf,248.99999999999977,inf
69,1000.0,3.0,0.95,,0.1,,3.6728971962616805,0.272264631043257,0.0,0.272264631043257,0.272264631043257,inf,28.411764705882327,25.315789473684266,21.222222222222204,28.411764705882327,28.411764705882327,123.99999999999989,123.99999999999989,inf,123.99999999999989,inf
70,1000.0,3.0,0.95,,0.11,,3.048582995951417,0.3280212483399734,0.0,0.3280212483399734,0.3280212483399734,inf,38.999999999999964,37.461538461538595,23.99999999999998,38.999999999999964,38.999999999999964,141.85714285714272,141.85714285714272,inf,141.85714285714272,inf
71,1000.0,3.0,0.95,,0.12,,2.690036900369005,0.37174211248285327,0.0,0.37174211248285327,0.37174211248285327,inf,22.25581395348841,21.72727272727271,17.181818181818166,22.25581395348841,22.25581395348841,75.92307692307685,75.92307692307685,inf,75.92307692307685,inf
72,1000.0,3.0,1.0,,0.02,,29.30303030303038,0.03412616339193382,0.0,0.03412616339193382,0.03412616339193382,inf,inf,inf,198.99999999999983,inf,inf,inf,inf,inf,inf,inf
73,1000.0,3.0,1.0,,0.03,,18.999999999999982,0.052631578947368425,0.0,0.052631578947368425,0.052631578947368425,inf,332.33333333333303,332.33333333333303,98.99999999999991,332.33333333333303,332.33333333333303,498.99999999999955,498.99999999999955,inf,498.99999999999955,inf
74,1000.0,3.0,1.0,,0.04,,17.181818181818166,0.058201058201058205,0.0,0.058201058201058205,0.058201058201058205,inf,332.33333333333303,332.33333333333303,82.33333333333326,332.33333333333303,332.33333333333303,inf,inf,inf,inf,inf
75,1000.0,3.0,1.0,,0.06,,6.936507936507944,0.14416475972540047,0.0,0.14416475972540047,0.14416475972540047,inf,198.99999999999983,198.99999999999983,46.61904761904783,198.99999999999983,198.99999999999983,inf,inf,inf,inf,inf
76,1000.0,3.0,1.0,,0.07,,6.692307692307692,0.14942528735632185,0.0,0.14942528735632185,0.14942528735632185,inf,65.66666666666661,57.82352941176465,27.571428571428545,65.66666666666661,65.66666666666661,498.99999999999955,498.99999999999955,inf,498.99999999999955,inf
