iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,majority_correct,expert_correct
100.0,9.0,1.0,High,0.003,Low,0.41,0.59,0.59,0.0,0.0,1.0,1.0,1.0
100.0,9.0,1.0,High,0.005,Low,0.36,0.64,0.64,0.0,0.0,0.9925,1.0,1.0
100.0,9.0,1.0,High,0.006999999999999999,Low,0.23,0.77,0.77,0.0,0.0,0.9925,1.0,0.995
100.0,9.0,1.0,High,0.009000000000000001,Low,0.26,0.74,0.74,0.0,0.0,0.9975,1.0,1.0
100.0,9.0,1.0,High,0.01,Medium,0.19,0.81,0.81,0.0,0.0,0.97,1.0,1.0
100.0,9.0,1.0,High,0.03,Medium,0.06,0.94,0.94,0.0,0.0,0.975,1.0,0.995
100.0,9.0,1.0,High,0.05,Medium,0.04,0.96,0.96,0.0,0.0,0.9275,1.0,1.0
100.0,9.0,1.0,High,0.07,Medium,0.02,0.98,0.98,0.0,0.0,0.905,1.0,1.0
100.0,9.0,1.0,High,0.09,Medium,0.0,1.0,1.0,0.0,0.0,0.8975,1.0,0.98
100.0,9.0,1.0,High,0.1,High,0.0,1.0,1.0,0.0,0.0,0.855,1.0,0.985
100.0,9.0,1.0,High,0.3,High,0.0,1.0,0.84,0.16,0.0,0.6975,0.975,0.955
100.0,9.0,1.0,High,0.5,High,0.0,1.0,0.74,0.26,0.0,0.64,0.96,0.955
100.0,9.0,1.0,High,0.7,High,0.0,1.0,0.76,0.24,0.0,0.64,0.94,0.955
100.0,9.0,1.0,High,0.9,High,0.0,1.0,0.74,0.26,0.01,0.6025,0.97,0.925
100.0,11.0,0.5,Low,0.001,Low,0.0,1.0,0.31,0.69,0.0,0.054000000000000034,0.49,0.505
100.0,11.0,0.5,Low,0.003,Low,0.0,1.0,0.37,0.63,0.0,0.06800000000000002,0.565,0.495
100.0,11.0,0.5,Low,0.005,Low,0.0,1.0,0.32,0.68,0.0,0.06600000000000003,0.415,0.51
100.0,11.0,0.5,Low,0.006999999999999999,Low,0.0,1.0,0.28,0.72,0.0,0.07400000000000004,0.505,0.475
100.0,11.0,0.5,Low,0.009000000000000001,Low,0.0,1.0,0.28,0.72,0.0,0.05000000000000002,0.55,0.5
100.0,11.0,0.5,Low,0.01,Medium,0.0,1.0,0.4,0.6,0.0,0.05800000000000001,0.525,0.515
100.0,11.0,0.5,Low,0.03,Medium,0.0,1.0,0.32,0.68,0.0,0.07000000000000002,0.605,0.545
100.0,11.0,0.5,Low,0.05,Medium,0.0,1.0,0.35,0.65,0.0,0.08000000000000003,0.645,0.595
100.0,11.0,0.5,Low,0.07,Medium,0.0,1.0,0.34,0.66,0.0,0.092,0.69,0.6
100.0,11.0,0.5,Low,0.09,Medium,0.0,1.0,0.33,0.67,0.0,0.1,0.65,0.64
100.0,11.0,0.5,Low,0.1,High,0.0,1.0,0.28,0.72,0.0,0.11599999999999992,0.665,0.685
100.0,11.0,0.5,Low,0.3,High,0.0,1.0,0.26,0.74,0.01,0.33999999999999986,0.93,0.925
100.0,11.0,0.5,Low,0.5,High,0.0,1.0,0.23,0.77,0.01,0.446,0.96,0.935
100.0,11.0,0.5,Low,0.7,High,0.0,1.0,0.31,0.69,0.01,0.534,0.955,0.94
100.0,11.0,0.5,Low,0.9,High,0.0,1.0,0.33,0.67,0.0,0.5080000000000001,0.95,0.96
100.0,11.0,0.55,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,0.04600000000000001,0.665,0.55
100.0,11.0,0.55,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,0.060000000000000026,0.665,0.535
100.0,11.0,0.55,Low,0.005,Low,0.87,0.13,0.13,0.0,0.0,0.06200000000000003,0.665,0.575
100.0,11.0,0.55,Low,0.006999999999999999,Low,0.27,0.73,0.73,0.0,0.0,0.08000000000000003,0.605,0.57
100.0,11.0,0.55,Low,0.009000000000000001,Low,0.1,0.9,0.9,0.0,0.0,0.07600000000000004,0.6,0.545
100.0,11.0,0.55,Low,0.01,Medium,0.01,0.99,0.99,0.0,0.0,0.08200000000000005,0.625,0.54
100.0,11.0,0.55,Low,0.03,Medium,0.0,1.0,0.72,0.28,0.0,0.07200000000000004,0.615,0.585
100.0,11.0,0.55,Low,0.05,Medium,0.0,1.0,0.44,0.56,0.0,0.08000000000000003,0.65,0.645
100.0,11.0,0.55,Low,0.07,Medium,0.0,1.0,0.52,0.48,0.0,0.09600000000000003,0.66,0.675
100.0,11.0,0.55,Low,0.09,Medium,0.0,1.0,0.38,0.62,0.0,0.12599999999999995,0.795,0.77
100.0,11.0,0.55,Low,0.1,High,0.0,1.0,0.41,0.59,0.0,0.12399999999999993,0.745,0.745
100.0,11.0,0.55,Low,0.3,High,0.0,1.0,0.27,0.73,0.01,0.3819999999999999,0.94,0.88
100.0,11.0,0.55,Low,0.5,High,0.0,1.0,0.25,0.75,0.0,0.4480000000000001,0.94,0.915
100.0,11.0,0.55,Low,0.7,High,0.0,1.0,0.37,0.63,0.0,0.4760000000000002,0.96,0.955
100.0,11.0,0.55,Low,0.9,High,0.0,1.0,0.34,0.66,0.0,0.5499999999999999,0.955,0.94
100.0,11.0,0.6,Low,0.001,Low,1.0,0.0,0.0,0.0,0.0,0.06200000000000003,0.75,0.66
100.0,11.0,0.6,Low,0.003,Low,1.0,0.0,0.0,0.0,0.0,0.08200000000000005,0.685,0.575
100.0,11.0,0.6,Low,0.005,Low,1.0,0.0,0.0,0.0,0.0,0.10799999999999997,0.725,0.625
100.0,11.0,0.6,Low,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,0.08400000000000002,0.715,0.615
100.0,11.0,0.6,Low,0.009000000000000001,Low,0.84,0.16,0.16,0.0,0.0,0.08400000000000002,0.805,0.69
100.0,11.0,0.6,Low,0.01,Medium,0.8,0.2,0.2,0.0,0.0,0.11399999999999995,0.75,0.66
100.0,11.0,0.6,Low,0.03,Medium,0.0,1.0,1.0,0.0,0.0,0.09999999999999996,0.77,0.655
100.0,11.0,0.6,Low,0.05,Medium,0.0,1.0,0.88,0.12,0.0,0.10999999999999996,0.765,0.66
100.0,11.0,0.6,Low,0.07,Medium,0.0,1.0,0.58,0.42,0.0,0.09,0.75,0.73
100.0,11.0,0.6,Low,0.09,Medium,0.0,1.0,0.55,0.45,0.0,0.13399999999999998,0.78,0.695
100.0,11.0,0.6,Low,0.1,High,0.0,1.0,0.48,0.52,0.0,0.1579999999999999,0.825,0.795
100.0,11.0,0.6,Low,0.3,High,0.0,1.0,0.29,0.71,0.0,0.456,0.96,0.955
100.0,11.0,0.6,Low,0.5,High,0.0,1.0,0.25,0.75,0.0,0.478,0.945,0.95
100.0,11.0,0.6,Low,0.7,High,0.0,1.0,0.26,0.74,0.0,0.5000000000000001,0.95,0.935
100.0,11.0,0.6,Low,0.9,High,0.0,1.0,0.26,0.74,0.0,0.4740000000000002,0.975,0.92
100.0,11.0,0.7,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,0.17399999999999988,0.92,0.7
100.0,11.0,0.7,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,0.16599999999999995,0.945,0.68
100.0,11.0,0.7,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,0.15799999999999995,0.96,0.69
100.0,11.0,0.7,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,0.20199999999999985,0.9,0.645
100.0,11.0,0.7,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,0.19999999999999984,0.965,0.765
100.0,11.0,0.7,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,0.17399999999999988,0.94,0.71
100.0,11.0,0.7,Medium,0.03,Medium,0.11,0.89,0.89,0.0,0.0,0.20399999999999985,0.935,0.755
100.0,11.0,0.7,Medium,0.05,Medium,0.0,1.0,1.0,0.0,0.0,0.20599999999999985,0.935,0.745
100.0,11.0,0.7,Medium,0.07,Medium,0.0,1.0,0.94,0.06,0.0,0.2679999999999997,0.925,0.81
100.0,11.0,0.7,Medium,0.09,Medium,0.0,1.0,0.77,0.23,0.0,0.2939999999999998,0.885,0.9
100.0,11.0,0.7,Medium,0.1,High,0.0,1.0,0.79,0.21,0.0,0.2999999999999997,0.905,0.875
100.0,11.0,0.7,Medium,0.3,High,0.0,1.0,0.37,0.63,0.0,0.456,0.955,0.95
100.0,11.0,0.7,Medium,0.5,High,0.0,1.0,0.34,0.66,0.0,0.51,0.96,0.96
100.0,11.0,0.7,Medium,0.7,High,0.0,1.0,0.21,0.79,0.0,0.5159999999999998,0.98,0.97
100.0,11.0,0.7,Medium,0.9,High,0.0,1.0,0.34,0.66,0.01,0.5099999999999998,0.97,0.95
100.0,11.0,0.75,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,0.21599999999999986,0.975,0.76
100.0,11.0,0.75,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,0.22799999999999984,0.98,0.795
100.0,11.0,0.75,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,0.2299999999999999,0.955,0.685
100.0,11.0,0.75,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,0.24599999999999975,0.94,0.765
100.0,11.0,0.75,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,0.24399999999999974,0.95,0.775
100.0,11.0,0.75,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,0.2479999999999997,0.965,0.745
100.0,11.0,0.75,Medium,0.03,Medium,0.23,0.77,0.77,0.0,0.0,0.27799999999999964,0.95,0.795
100.0,11.0,0.75,Medium,0.05,Medium,0.0,1.0,1.0,0.0,0.0,0.28199999999999964,0.965,0.845
100.0,11.0,0.75,Medium,0.07,Medium,0.0,1.0,1.0,0.0,0.0,0.3299999999999997,0.955,0.84
100.0,11.0,0.75,Medium,0.09,Medium,0.0,1.0,0.94,0.06,0.0,0.3760000000000001,0.975,0.905
100.0,11.0,0.75,Medium,0.1,High,0.0,1.0,0.91,0.09,0.0,0.3940000000000001,0.965,0.92
100.0,11.0,0.75,Medium,0.3,High,0.0,1.0,0.33,0.67,0.0,0.4819999999999997,0.955,0.965
100.0,11.0,0.75,Medium,0.5,High,0.0,1.0,0.26,0.74,0.0,0.492,0.97,0.955
100.0,11.0,0.75,Medium,0.7,High,0.0,1.0,0.26,0.74,0.0,0.5319999999999998,0.995,0.94
100.0,11.0,0.75,Medium,0.9,High,0.0,1.0,0.37,0.63,0.01,0.5379999999999999,0.955,0.965
100.0,11.0,0.8,Medium,0.001,Low,1.0,0.0,0.0,0.0,0.0,0.3299999999999998,0.995,0.805
100.0,11.0,0.8,Medium,0.003,Low,1.0,0.0,0.0,0.0,0.0,0.3119999999999997,0.99,0.81
100.0,11.0,0.8,Medium,0.005,Low,1.0,0.0,0.0,0.0,0.0,0.35999999999999993,0.99,0.79
100.0,11.0,0.8,Medium,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,0.344,0.995,0.82
100.0,11.0,0.8,Medium,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,0.33599999999999963,0.995,0.855
100.0,11.0,0.8,Medium,0.01,Medium,1.0,0.0,0.0,0.0,0.0,0.386,1.0,0.865
100.0,11.0,0.8,Medium,0.03,Medium,0.33,0.67,0.67,0.0,0.0,0.3419999999999998,0.97,0.86
100.0,11.0,0.8,Medium,0.05,Medium,0.02,0.98,0.98,0.0,0.0,0.454,0.98,0.885
100.0,11.0,0.8,Medium,0.07,Medium,0.0,1.0,1.0,0.0,0.0,0.48,0.985,0.94
100.0,11.0,0.8,Medium,0.09,Medium,0.0,1.0,0.98,0.02,0.0,0.4920000000000001,0.99,0.905
100.0,11.0,0.8,Medium,0.1,High,0.0,1.0,0.97,0.03,0.0,0.5299999999999998,0.99,0.945
100.0,11.0,0.8,Medium,0.3,High,0.0,1.0,0.52,0.48,0.0,0.542,0.985,0.965
100.0,11.0,0.8,Medium,0.5,High,0.0,1.0,0.31,0.69,0.0,0.518,0.97,0.935
100.0,11.0,0.8,Medium,0.7,High,0.0,1.0,0.36,0.64,0.0,0.5519999999999998,0.965,0.955
100.0,11.0,0.8,Medium,0.9,High,0.0,1.0,0.27,0.73,0.01,0.5240000000000001,0.965,0.96
100.0,11.0,0.9,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,0.622,1.0,0.895
100.0,11.0,0.9,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,0.6099999999999999,1.0,0.905
100.0,11.0,0.9,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,0.6119999999999998,1.0,0.9
100.0,11.0,0.9,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,0.6539999999999998,1.0,0.88
100.0,11.0,0.9,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,0.634,1.0,0.905
100.0,11.0,0.9,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,0.5719999999999998,1.0,0.915
100.0,11.0,0.9,High,0.03,Medium,0.19,0.81,0.81,0.0,0.0,0.6679999999999999,1.0,0.95
100.0,11.0,0.9,High,0.05,Medium,0.0,1.0,1.0,0.0,0.0,0.7299999999999995,1.0,0.96
100.0,11.0,0.9,High,0.07,Medium,0.0,1.0,1.0,0.0,0.0,0.7299999999999993,1.0,0.97
100.0,11.0,0.9,High,0.09,Medium,0.0,1.0,0.98,0.02,0.0,0.7179999999999995,1.0,0.98
100.0,11.0,0.9,High,0.1,High,0.0,1.0,0.98,0.02,0.0,0.7039999999999997,1.0,0.995
100.0,11.0,0.9,High,0.3,High,0.0,1.0,0.51,0.49,0.0,0.5399999999999996,0.985,0.965
100.0,11.0,0.9,High,0.5,High,0.0,1.0,0.35,0.65,0.0,0.564,0.975,0.985
100.0,11.0,0.9,High,0.7,High,0.0,1.0,0.37,0.63,0.0,0.5499999999999998,0.975,0.955
100.0,11.0,0.9,High,0.9,High,0.0,1.0,0.29,0.71,0.0,0.514,0.975,0.965
100.0,11.0,0.95,High,0.001,Low,1.0,0.0,0.0,0.0,0.0,0.7859999999999991,1.0,0.95
100.0,11.0,0.95,High,0.003,Low,1.0,0.0,0.0,0.0,0.0,0.7879999999999993,1.0,0.97
100.0,11.0,0.95,High,0.005,Low,1.0,0.0,0.0,0.0,0.0,0.7939999999999996,1.0,0.955
100.0,11.0,0.95,High,0.006999999999999999,Low,1.0,0.0,0.0,0.0,0.0,0.8139999999999994,1.0,0.945
100.0,11.0,0.95,High,0.009000000000000001,Low,1.0,0.0,0.0,0.0,0.0,0.7939999999999994,1.0,0.955
100.0,11.0,0.95,High,0.01,Medium,1.0,0.0,0.0,0.0,0.0,0.8099999999999993,1.0,0.955
100.0,11.0,0.95,High,0.03,Medium,0.03,0.97,0.97,0.0,0.0,0.849999999999999,1.0,0.985
100.0,11.0,0.95,High,0.05,Medium,0.0,1.0,1.0,0.0,0.0,0.8879999999999991,1.0,1.0
100.0,11.0,0.95,High,0.07,Medium,0.0,1.0,0.99,0.01,0.0,0.8339999999999992,1.0,0.985
100.0,11.0,0.95,High,0.09,Medium,0.0,1.0,0.99,0.01,0.0,0.8339999999999995,1.0,0.98
100.0,11.0,0.95,High,0.1,High,0.0,1.0,0.99,0.01,0.0,0.8099999999999993,1.0,0.98
100.0,11.0,0.95,High,0.3,High,0.0,1.0,0.55,0.45,0.0,0.6639999999999999,0.99,0.955
100.0,11.0,0.95,High,0.5,High,0.0,1.0,0.32,0.68,0.01,0.4900000000000002,0.965,0.97
100.0,11.0,0.95,High,0.7,High,0.0,1.0,0.3,0.7,0.0,0.5239999999999999,0.99,0.955
100.0,11.0,0.95,High,0.9,High,0.0,1.0,0.37,0.63,0.0,0.5199999999999999,0.98,0.97
100.0,11.0,1.0,High,0.001,Low,0.36,0.64,0.64,0.0,0.0,0.996,1.0,1.0
100.0,11.0,1.0,High,0.003,Low,0.19,0.81,0.81,0.0,0.0,0.992,1.0,1.0
100.0,11.0,1.0,High,0.005,Low,0.15,0.85,0.85,0.0,0.0,0.994,1.0,1.0
100.0,11.0,1.0,High,0.006999999999999999,Low,0.15,0.85,0.85,0.0,0.0,0.99,1.0,1.0
100.0,11.0,1.0,High,0.009000000000000001,Low,0.02,0.98,0.98,0.0,0.0,0.986,1.0,1.0
100.0,11.0,1.0,High,0.01,Medium,0.12,0.88,0.88,0.0,0.0,0.9859999999999998,1.0,1.0
100.0,11.0,1.0,High,0.03,Medium,0.01,0.99,0.99,0.0,0.0,0.9359999999999996,1.0,0.995
100.0,11.0,1.0,High,0.05,Medium,0.0,1.0,1.0,0.0,0.0,0.9199999999999996,1.0,0.995
100.0,11.0,1.0,High,0.07,Medium,0.0,1.0,1.0,0.0,0.0,0.8859999999999993,1.0,0.995
100.0,11.0,1.0,High,0.09,Medium,0.0,1.0,1.0,0.0,0.0,0.8659999999999997,1.0,0.99
100.0,11.0,1.0,High,0.1,High,0.0,1.0,0.98,0.02,0.0,0.8599999999999994,1.0,0.985
100.0,11.0,1.0,High,0.3,High,0.0,1.0,0.54,0.46,0.0,0.6159999999999998,0.985,0.97
100.0,11.0,1.0,High,0.5,High,0.0,1.0,0.32,0.68,0.0,0.5359999999999999,0.965,0.955
100.0,11.0,1.0,High,0.7,High,0.0,1.0,0.38,0.62,0.0,0.536,0.98,0.97
100.0,11.0,1.0,High,0.9,High,0.0,1.0,0.38,0.62,0.0,0.5679999999999997,0.955,0.97
