iterations,voters,mean,mean_bucket,std,std_bucket,optimal_is_strong_democracy,optimal_is_weak_democracy,optimal_is_weak_epistocracy,optimal_is_strong_epistocracy,optimal_is_expert_rule,minority_colluding,optimal_agrees_majority
1000.0,9.0,0.75,,0.13,,0.0,0.916,0.083,0.001,0.0,0.551,0.953
1000.0,9.0,0.75,,0.14,,0.0,0.854,0.142,0.004,0.003,0.568,0.959
1000.0,9.0,0.8,,0.02,,0.992,0.008,0.0,0.0,0.0,0.427,1.0
1000.0,9.0,0.8,,0.03,,0.669,0.331,0.0,0.0,0.0,0.468,0.997
1000.0,9.0,0.8,,0.04,,0.277,0.723,0.0,0.0,0.0,0.449,0.999
1000.0,9.0,0.8,,0.07,,0.012,0.988,0.0,0.0,0.0,0.536,0.993
1000.0,9.0,0.8,,0.08,,0.005,0.995,0.0,0.0,0.0,0.564,0.991
1000.0,9.0,0.8,,0.09,,0.002,0.995,0.003,0.0,0.0,0.582,0.985
1000.0,9.0,0.8,,0.12,,0.0,0.972,0.028,0.0,0.0,0.672,0.979
1000.0,9.0,0.8,,0.13,,0.0,0.943,0.055,0.002,0.002,0.69,0.984
1000.0,9.0,0.8,,0.14,,0.0,0.904,0.091,0.005,0.005,0.69,0.979
1000.0,9.0,0.85,,0.02,,0.99,0.01,0.0,0.0,0.0,0.577,1.0
1000.0,9.0,0.85,,0.03,,0.689,0.311,0.0,0.0,0.0,0.568,1.0
1000.0,9.0,0.85,,0.04,,0.275,0.725,0.0,0.0,0.0,0.603,1.0
1000.0,9.0,0.85,,0.07,,0.012,0.987,0.001,0.0,0.0,0.657,1.0
1000.0,9.0,0.85,,0.08,,0.008,0.992,0.0,0.0,0.0,0.71,0.996
1000.0,9.0,0.85,,0.09,,0.001,0.998,0.001,0.0,0.0,0.732,0.992
1000.0,9.0,0.85,,0.12,,0.0,0.964,0.034,0.002,0.002,0.82,0.992
1000.0,9.0,0.85,,0.13,,0.0,0.938,0.058,0.004,0.003,0.843,0.992
1000.0,9.0,0.85,,0.14,,0.0,0.864,0.13,0.006,0.006,0.849,0.988
1000.0,9.0,0.9,,0.02,,0.972,0.028,0.0,0.0,0.0,0.693,1.0
1000.0,9.0,0.9,,0.03,,0.485,0.515,0.0,0.0,0.0,0.739,1.0
1000.0,9.0,0.9,,0.04,,0.174,0.826,0.0,0.0,0.0,0.768,1.0
1000.0,9.0,0.9,,0.07,,0.004,0.996,0.0,0.0,0.0,0.82,0.999
1000.0,9.0,0.9,,0.08,,0.002,0.998,0.0,0.0,0.0,0.843,0.999
1000.0,9.0,0.9,,0.09,,0.001,0.993,0.006,0.0,0.0,0.88,1.0
1000.0,9.0,0.9,,0.12,,0.0,0.925,0.07,0.005,0.005,0.93,1.0
1000.0,9.0,0.9,,0.13,,0.0,0.854,0.133,0.013,0.011,0.962,0.999
1000.0,9.0,0.9,,0.14,,0.002,0.712,0.261,0.027,0.018,0.984,0.999
1000.0,9.0,0.95,,0.02,,0.586,0.414,0.0,0.0,0.0,0.867,1.0
1000.0,9.0,0.95,,0.03,,0.108,0.892,0.0,0.0,0.0,0.901,1.0
1000.0,9.0,0.95,,0.04,,0.022,0.977,0.001,0.0,0.0,0.931,1.0
1000.0,9.0,0.95,,0.07,,0.0,0.997,0.003,0.0,0.0,0.975,1.0
1000.0,9.0,0.95,,0.08,,0.002,0.963,0.029,0.008,0.006,0.987,1.0
1000.0,9.0,0.95,,0.09,,0.012,0.93,0.048,0.022,0.009,0.988,1.0
1000.0,9.0,0.95,,0.12,,0.689,0.211,0.096,0.693,0.001,1.0,1.0
1000.0,9.0,0.95,,0.13,,0.953,0.024,0.021,0.955,0.0,1.0,1.0
1000.0,9.0,0.95,,0.14,,0.998,0.0,0.001,0.999,0.001,0.999,1.0
1000.0,11.0,0.55,,0.02,,0.0,1.0,0.0,0.0,0.0,0.068,0.897
1000.0,11.0,0.55,,0.03,,0.0,0.997,0.003,0.0,0.0,0.092,0.855
1000.0,11.0,0.55,,0.04,,0.0,0.969,0.031,0.0,0.0,0.073,0.81
1000.0,11.0,0.55,,0.07,,0.0,0.214,0.529,0.257,0.162,0.096,0.737
1000.0,11.0,0.55,,0.08,,0.0,0.066,0.489,0.445,0.302,0.089,0.725
1000.0,11.0,0.55,,0.09,,0.0,0.022,0.32,0.658,0.436,0.095,0.669
1000.0,11.0,0.55,,0.12,,0.0,0.0,0.028,0.972,0.826,0.092,0.688
1000.0,11.0,0.55,,0.13,,0.0,0.0,0.003,0.997,0.922,0.096,0.695
1000.0,11.0,0.55,,0.14,,0.007,0.0,0.0,1.0,0.942,0.119,0.687
1000.0,11.0,0.6,,0.02,,0.038,0.962,0.0,0.0,0.0,0.098,0.98
1000.0,11.0,0.6,,0.03,,0.003,0.997,0.0,0.0,0.0,0.107,0.939
1000.0,11.0,0.6,,0.04,,0.0,1.0,0.0,0.0,0.0,0.103,0.929
1000.0,11.0,0.6,,0.07,,0.0,0.967,0.031,0.002,0.001,0.125,0.847
1000.0,11.0,0.6,,0.08,,0.0,0.897,0.099,0.004,0.0,0.153,0.836
1000.0,11.0,0.6,,0.09,,0.0,0.805,0.184,0.011,0.008,0.138,0.841
1000.0,11.0,0.6,,0.12,,0.0,0.212,0.584,0.204,0.135,0.177,0.773
1000.0,11.0,0.6,,0.13,,0.0,0.108,0.552,0.34,0.198,0.184,0.774
1000.0,11.0,0.6,,0.14,,0.0,0.041,0.411,0.548,0.313,0.176,0.768
1000.0,11.0,0.65,,0.02,,0.297,0.703,0.0,0.0,0.0,0.13,0.997
1000.0,11.0,0.65,,0.03,,0.031,0.969,0.0,0.0,0.0,0.145,0.985
1000.0,11.0,0.65,,0.04,,0.002,0.998,0.0,0.0,0.0,0.131,0.961
1000.0,11.0,0.65,,0.07,,0.0,1.0,0.0,0.0,0.0,0.19,0.922
1000.0,11.0,0.65,,0.08,,0.0,0.998,0.002,0.0,0.0,0.184,0.911
1000.0,11.0,0.65,,0.09,,0.0,0.99,0.01,0.0,0.0,0.195,0.921
1000.0,11.0,0.65,,0.12,,0.0,0.817,0.173,0.01,0.007,0.263,0.877
1000.0,11.0,0.65,,0.13,,0.0,0.684,0.292,0.024,0.016,0.267,0.867
1000.0,11.0,0.65,,0.14,,0.0,0.479,0.447,0.074,0.053,0.26,0.874
1000.0,11.0,0.7,,0.02,,0.665,0.335,0.0,0.0,0.0,0.202,0.999
1000.0,11.0,0.7,,0.03,,0.111,0.889,0.0,0.0,0.0,0.217,0.991
1000.0,11.0,0.7,,0.04,,0.022,0.978,0.0,0.0,0.0,0.225,0.986
1000.0,11.0,0.7,,0.07,,0.0,1.0,0.0,0.0,0.0,0.261,0.974
1000.0,11.0,0.7,,0.08,,0.0,1.0,0.0,0.0,0.0,0.288,0.946
1000.0,11.0,0.7,,0.09,,0.0,0.999,0.001,0.0,0.0,0.269,0.952
1000.0,11.0,0.7,,0.12,,0.0,0.975,0.025,0.0,0.0,0.329,0.945
1000.0,11.0,0.7,,0.13,,0.0,0.922,0.077,0.001,0.001,0.364,0.935
1000.0,11.0,0.7,,0.14,,0.0,0.832,0.161,0.007,0.005,0.425,0.921
1000.0,11.0,0.75,,0.02,,0.831,0.169,0.0,0.0,0.0,0.257,1.0
1000.0,11.0,0.75,,0.03,,0.268,0.732,0.0,0.0,0.0,0.269,0.996
1000.0,11.0,0.75,,0.04,,0.046,0.954,0.0,0.0,0.0,0.296,0.995
1000.0,11.0,0.75,,0.07,,0.001,0.999,0.0,0.0,0.0,0.349,0.976
1000.0,11.0,0.75,,0.08,,0.0,1.0,0.0,0.0,0.0,0.369,0.981
1000.0,11.0,0.75,,0.09,,0.0,1.0,0.0,0.0,0.0,0.406,0.971
1000.0,11.0,0.75,,0.12,,0.0,0.991,0.009,0.0,0.0,0.461,0.975
1000.0,11.0,0.75,,0.13,,0.0,0.973,0.026,0.001,0.001,0.495,0.979
1000.0,11.0,0.75,,0.14,,0.0,0.956,0.043,0.001,0.001,0.515,0.972
1000.0,11.0,0.8,,0.02,,0.915,0.085,0.0,0.0,0.0,0.358,1.0
1000.0,11.0,0.8,,0.03,,0.358,0.642,0.0,0.0,0.0,0.367,0.999
1000.0,11.0,0.8,,0.04,,0.07,0.93,0.0,0.0,0.0,0.407,0.996
1000.0,11.0,0.8,,0.07,,0.001,0.999,0.0,0.0,0.0,0.465,0.999
1000.0,11.0,0.8,,0.08,,0.0,1.0,0.0,0.0,0.0,0.492,0.984
1000.0,11.0,0.8,,0.09,,0.001,0.999,0.0,0.0,0.0,0.523,0.995
1000.0,11.0,0.8,,0.12,,0.0,0.995,0.005,0.0,0.0,0.598,0.993
1000.0,11.0,0.8,,0.13,,0.0,0.987,0.012,0.001,0.001,0.622,0.991
1000.0,11.0,0.8,,0.14,,0.0,0.974,0.026,0.0,0.0,0.634,0.991
1000.0,11.0,0.85,,0.02,,0.92,0.08,0.0,0.0,0.0,0.473,1.0
1000.0,11.0,0.85,,0.03,,0.335,0.665,0.0,0.0,0.0,0.519,1.0
1000.0,11.0,0.85,,0.04,,0.069,0.931,0.0,0.0,0.0,0.522,0.999
1000.0,11.0,0.85,,0.07,,0.003,0.997,0.0,0.0,0.0,0.64,0.999
1000.0,11.0,0.85,,0.08,,0.0,1.0,0.0,0.0,0.0,0.654,0.997
1000.0,11.0,0.85,,0.09,,0.0,1.0,0.0,0.0,0.0,0.645,0.999
1000.0,11.0,0.85,,0.12,,0.0,0.998,0.002,0.0,0.0,0.763,0.998
1000.0,11.0,0.85,,0.13,,0.0,0.99,0.01,0.0,0.0,0.798,0.996
1000.0,11.0,0.85,,0.14,,0.0,0.966,0.034,0.0,0.0,0.827,0.997
1000.0,11.0,0.9,,0.02,,0.822,0.178,0.0,0.0,0.0,0.619,1.0
1000.0,11.0,0.9,,0.03,,0.209,0.791,0.0,0.0,0.0,0.683,1.0
1000.0,11.0,0.9,,0.04,,0.037,0.963,0.0,0.0,0.0,0.701,1.0
1000.0,11.0,0.9,,0.07,,0.001,0.999,0.0,0.0,0.0,0.783,1.0
1000.0,11.0,0.9,,0.08,,0.0,1.0,0.0,0.0,0.0,0.829,0.998
1000.0,11.0,0.9,,0.09,,0.0,1.0,0.0,0.0,0.0,0.875,1.0
1000.0,11.0,0.9,,0.12,,0.0,0.976,0.024,0.0,0.0,0.931,0.999
1000.0,11.0,0.9,,0.13,,0.001,0.944,0.052,0.004,0.003,0.963,0.998
1000.0,11.0,0.9,,0.14,,0.003,0.872,0.114,0.014,0.01,0.976,1.0
1000.0,11.0,0.95,,0.02,,0.26,0.74,0.0,0.0,0.0,0.848,1.0
1000.0,11.0,0.95,,0.03,,0.024,0.976,0.0,0.0,0.0,0.865,1.0
1000.0,11.0,0.95,,0.04,,0.001,0.999,0.0,0.0,0.0,0.904,1.0
1000.0,11.0,0.95,,0.07,,0.0,1.0,0.0,0.0,0.0,0.967,1.0
1000.0,11.0,0.95,,0.08,,0.002,0.997,0.001,0.002,0.0,0.985,1.0
1000.0,11.0,0.95,,0.09,,0.024,0.967,0.008,0.025,0.001,0.993,1.0
1000.0,11.0,0.95,,0.12,,0.761,0.18,0.059,0.761,0.0,1.0,1.0
1000.0,11.0,0.95,,0.13,,0.975,0.012,0.012,0.976,0.0,0.999,1.0
1000.0,11.0,0.95,,0.14,,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,21.0,0.55,,0.02,,0.0,1.0,0.0,0.0,0.0,0.002,0.897
1000.0,21.0,0.55,,0.03,,0.0,1.0,0.0,0.0,0.0,0.003,0.855
1000.0,21.0,0.55,,0.04,,0.0,1.0,0.0,0.0,0.0,0.006,0.767
1000.0,21.0,0.55,,0.07,,0.0,0.739,0.249,0.012,0.011,0.002,0.755
1000.0,21.0,0.55,,0.08,,0.0,0.361,0.604,0.035,0.028,0.006,0.72
1000.0,21.0,0.55,,0.09,,0.0,0.101,0.748,0.151,0.083,0.005,0.736
1000.0,21.0,0.55,,0.12,,0.0,0.0,0.052,0.948,0.527,0.008,0.675
1000.0,21.0,0.55,,0.13,,0.0,0.0,0.008,0.992,0.692,0.008,0.704
1000.0,21.0,0.55,,0.14,,0.02,0.0,0.0,1.0,0.771,0.01,0.711
1000.0,21.0,0.6,,0.02,,0.0,1.0,0.0,0.0,0.0,0.005,0.958
1000.0,21.0,0.6,,0.03,,0.0,1.0,0.0,0.0,0.0,0.006,0.939
1000.0,21.0,0.6,,0.04,,0.0,1.0,0.0,0.0,0.0,0.008,0.919
1000.0,21.0,0.6,,0.07,,0.0,1.0,0.0,0.0,0.0,0.016,0.874
1000.0,21.0,0.6,,0.08,,0.0,1.0,0.0,0.0,0.0,0.01,0.88
1000.0,21.0,0.6,,0.09,,0.0,0.997,0.003,0.0,0.0,0.02,0.867
1000.0,21.0,0.6,,0.12,,0.0,0.739,0.256,0.005,0.005,0.037,0.822
1000.0,21.0,0.6,,0.13,,0.0,0.52,0.468,0.012,0.011,0.023,0.84
1000.0,21.0,0.6,,0.14,,0.0,0.23,0.715,0.055,0.029,0.024,0.842
1000.0,21.0,0.65,,0.02,,0.0,1.0,0.0,0.0,0.0,0.012,0.992
1000.0,21.0,0.65,,0.03,,0.0,1.0,0.0,0.0,0.0,0.012,0.973
1000.0,21.0,0.65,,0.04,,0.0,1.0,0.0,0.0,0.0,0.028,0.98
1000.0,21.0,0.65,,0.07,,0.0,1.0,0.0,0.0,0.0,0.027,0.952
1000.0,21.0,0.65,,0.08,,0.0,1.0,0.0,0.0,0.0,0.032,0.947
1000.0,21.0,0.65,,0.09,,0.0,1.0,0.0,0.0,0.0,0.035,0.935
1000.0,21.0,0.65,,0.12,,0.0,0.995,0.005,0.0,0.0,0.056,0.928
1000.0,21.0,0.65,,0.13,,0.0,0.988,0.012,0.0,0.0,0.072,0.94
1000.0,21.0,0.65,,0.14,,0.0,0.941,0.057,0.002,0.002,0.085,0.928
1000.0,21.0,0.7,,0.02,,0.001,0.999,0.0,0.0,0.0,0.037,0.999
1000.0,21.0,0.7,,0.03,,0.0,1.0,0.0,0.0,0.0,0.04,0.994
1000.0,21.0,0.7,,0.04,,0.0,1.0,0.0,0.0,0.0,0.047,0.987
1000.0,21.0,0.7,,0.07,,0.0,1.0,0.0,0.0,0.0,0.052,0.984
1000.0,21.0,0.7,,0.08,,0.0,1.0,0.0,0.0,0.0,0.059,0.991
1000.0,21.0,0.7,,0.09,,0.0,1.0,0.0,0.0,0.0,0.081,0.978
1000.0,21.0,0.7,,0.12,,0.0,1.0,0.0,0.0,0.0,0.116,0.975
1000.0,21.0,0.7,,0.13,,0.0,1.0,0.0,0.0,0.0,0.13,0.979
1000.0,21.0,0.7,,0.14,,0.0,1.0,0.0,0.0,0.0,0.145,0.981
1000.0,21.0,0.75,,0.02,,0.014,0.986,0.0,0.0,0.0,0.071,1.0
1000.0,21.0,0.75,,0.03,,0.0,1.0,0.0,0.0,0.0,0.074,1.0
1000.0,21.0,0.75,,0.04,,0.0,1.0,0.0,0.0,0.0,0.089,0.996
1000.0,21.0,0.75,,0.07,,0.0,1.0,0.0,0.0,0.0,0.122,0.997
1000.0,21.0,0.75,,0.08,,0.0,1.0,0.0,0.0,0.0,0.133,0.994
1000.0,21.0,0.75,,0.09,,0.0,1.0,0.0,0.0,0.0,0.144,0.994
1000.0,21.0,0.75,,0.12,,0.0,1.0,0.0,0.0,0.0,0.207,0.997
1000.0,21.0,0.75,,0.13,,0.0,1.0,0.0,0.0,0.0,0.249,0.991
1000.0,21.0,0.75,,0.14,,0.0,0.999,0.001,0.0,0.0,0.25,0.992
1000.0,21.0,0.8,,0.02,,0.03,0.97,0.0,0.0,0.0,0.13,1.0
1000.0,21.0,0.8,,0.03,,0.0,1.0,0.0,0.0,0.0,0.134,1.0
1000.0,21.0,0.8,,0.04,,0.0,1.0,0.0,0.0,0.0,0.15,1.0
1000.0,21.0,0.8,,0.07,,0.0,1.0,0.0,0.0,0.0,0.201,1.0
1000.0,21.0,0.8,,0.08,,0.0,1.0,0.0,0.0,0.0,0.239,0.999
1000.0,21.0,0.8,,0.09,,0.0,1.0,0.0,0.0,0.0,0.266,0.997
1000.0,21.0,0.8,,0.12,,0.0,1.0,0.0,0.0,0.0,0.375,1.0
1000.0,21.0,0.8,,0.13,,0.0,1.0,0.0,0.0,0.0,0.375,0.999
1000.0,21.0,0.8,,0.14,,0.0,1.0,0.0,0.0,0.0,0.455,1.0
1000.0,21.0,0.85,,0.02,,0.024,0.976,0.0,0.0,0.0,0.217,1.0
1000.0,21.0,0.85,,0.03,,0.0,1.0,0.0,0.0,0.0,0.249,1.0
1000.0,21.0,0.85,,0.04,,0.0,1.0,0.0,0.0,0.0,0.297,1.0
1000.0,21.0,0.85,,0.07,,0.0,1.0,0.0,0.0,0.0,0.379,0.999
1000.0,21.0,0.85,,0.08,,0.0,1.0,0.0,0.0,0.0,0.447,1.0
1000.0,21.0,0.85,,0.09,,0.0,1.0,0.0,0.0,0.0,0.427,1.0
1000.0,21.0,0.85,,0.12,,0.0,1.0,0.0,0.0,0.0,0.559,1.0
1000.0,21.0,0.85,,0.13,,0.0,1.0,0.0,0.0,0.0,0.629,1.0
1000.0,21.0,0.85,,0.14,,0.0,1.0,0.0,0.0,0.0,0.661,1.0
1000.0,21.0,0.9,,0.02,,0.007,0.993,0.0,0.0,0.0,0.424,1.0
1000.0,21.0,0.9,,0.03,,0.0,1.0,0.0,0.0,0.0,0.453,1.0
1000.0,21.0,0.9,,0.04,,0.0,1.0,0.0,0.0,0.0,0.497,1.0
1000.0,21.0,0.9,,0.07,,0.0,1.0,0.0,0.0,0.0,0.599,1.0
1000.0,21.0,0.9,,0.08,,0.0,1.0,0.0,0.0,0.0,0.705,1.0
1000.0,21.0,0.9,,0.09,,0.0,1.0,0.0,0.0,0.0,0.735,1.0
1000.0,21.0,0.9,,0.12,,0.001,0.999,0.0,0.001,0.0,0.855,1.0
1000.0,21.0,0.9,,0.13,,0.0,0.999,0.001,0.0,0.0,0.918,1.0
1000.0,21.0,0.9,,0.14,,0.012,0.988,0.0,0.012,0.0,0.933,1.0
1000.0,21.0,0.95,,0.02,,0.0,1.0,0.0,0.0,0.0,0.704,1.0
1000.0,21.0,0.95,,0.03,,0.0,1.0,0.0,0.0,0.0,0.782,1.0
1000.0,21.0,0.95,,0.04,,0.0,1.0,0.0,0.0,0.0,0.822,1.0
1000.0,21.0,0.95,,0.07,,0.0,1.0,0.0,0.0,0.0,0.949,1.0
1000.0,21.0,0.95,,0.08,,0.004,0.996,0.0,0.004,0.0,0.986,1.0
1000.0,21.0,0.95,,0.09,,0.03,0.97,0.0,0.03,0.0,0.99,1.0
1000.0,21.0,0.95,,0.12,,0.944,0.056,0.0,0.944,0.0,1.0,1.0
1000.0,21.0,0.95,,0.13,,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,21.0,0.95,,0.14,,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,31.0,0.55,,0.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.89
1000.0,31.0,0.55,,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.851
1000.0,31.0,0.55,,0.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.823
1000.0,31.0,0.55,,0.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.757
1000.0,31.0,0.55,,0.08,,0.0,0.0,0.0,0.0,0.0,0.001,0.749
1000.0,31.0,0.55,,0.09,,0.0,0.0,0.0,0.019,0.013,0.0,0.722
1000.0,31.0,0.55,,0.12,,0.0,0.0,0.0,0.779,0.306,0.002,0.704
1000.0,31.0,0.55,,0.13,,0.0,0.0,0.0,0.986,0.47,0.001,0.722
1000.0,31.0,0.55,,0.14,,0.022,0.0,0.0,0.999,0.578,0.001,0.715
1000.0,31.0,0.6,,0.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.977
1000.0,31.0,0.6,,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.957
1000.0,31.0,0.6,,0.04,,0.0,0.0,0.0,0.0,0.0,0.001,0.946
1000.0,31.0,0.6,,0.07,,0.0,0.0,0.0,0.0,0.0,0.001,0.898
1000.0,31.0,0.6,,0.08,,0.0,0.0,0.0,0.0,0.0,0.002,0.911
1000.0,31.0,0.6,,0.09,,0.0,0.0,0.0,0.0,0.0,0.005,0.907
1000.0,31.0,0.6,,0.12,,0.0,0.0,0.0,0.001,0.001,0.005,0.883
1000.0,31.0,0.6,,0.13,,0.0,0.0,0.0,0.0,0.0,0.005,0.875
1000.0,31.0,0.6,,0.14,,0.0,0.0,0.0,0.004,0.004,0.005,0.885
1000.0,31.0,0.65,,0.02,,0.0,0.0,0.0,0.0,0.0,0.001,0.991
1000.0,31.0,0.65,,0.03,,0.0,0.0,0.0,0.0,0.0,0.003,0.989
1000.0,31.0,0.65,,0.04,,0.0,0.0,0.0,0.0,0.0,0.004,0.984
1000.0,31.0,0.65,,0.07,,0.0,0.0,0.0,0.0,0.0,0.005,0.969
1000.0,31.0,0.65,,0.08,,0.0,0.0,0.0,0.0,0.0,0.008,0.972
1000.0,31.0,0.65,,0.09,,0.0,0.0,0.0,0.0,0.0,0.007,0.964
1000.0,31.0,0.65,,0.12,,0.0,0.0,0.0,0.0,0.0,0.018,0.971
1000.0,31.0,0.65,,0.13,,0.0,0.0,0.0,0.0,0.0,0.013,0.947
1000.0,31.0,0.65,,0.14,,0.0,0.0,0.0,0.0,0.0,0.032,0.956
1000.0,31.0,0.7,,0.02,,0.0,0.0,0.0,0.0,0.0,0.006,1.0
1000.0,31.0,0.7,,0.03,,0.0,0.0,0.0,0.0,0.0,0.008,0.997
1000.0,31.0,0.7,,0.04,,0.0,0.0,0.0,0.0,0.0,0.01,0.996
1000.0,31.0,0.7,,0.07,,0.0,0.0,0.0,0.0,0.0,0.016,0.993
1000.0,31.0,0.7,,0.08,,0.0,0.0,0.0,0.0,0.0,0.029,0.994
1000.0,31.0,0.7,,0.09,,0.0,0.0,0.0,0.0,0.0,0.015,0.992
1000.0,31.0,0.7,,0.12,,0.0,0.0,0.0,0.0,0.0,0.032,0.993
1000.0,31.0,0.7,,0.13,,0.0,0.0,0.0,0.0,0.0,0.052,0.994
1000.0,31.0,0.7,,0.14,,0.0,0.0,0.0,0.0,0.0,0.05,0.988
1000.0,31.0,0.75,,0.02,,0.0,0.0,0.0,0.0,0.0,0.029,1.0
1000.0,31.0,0.75,,0.03,,0.0,0.0,0.0,0.0,0.0,0.021,1.0
1000.0,31.0,0.75,,0.04,,0.0,0.0,0.0,0.0,0.0,0.016,1.0
1000.0,31.0,0.75,,0.07,,0.0,0.0,0.0,0.0,0.0,0.048,0.999
1000.0,31.0,0.75,,0.08,,0.0,0.0,0.0,0.0,0.0,0.048,0.998
1000.0,31.0,0.75,,0.09,,0.0,0.0,0.0,0.0,0.0,0.063,0.998
1000.0,31.0,0.75,,0.12,,0.0,0.0,0.0,0.0,0.0,0.102,0.999
1000.0,31.0,0.75,,0.13,,0.0,0.0,0.0,0.0,0.0,0.113,0.999
1000.0,31.0,0.75,,0.14,,0.0,0.0,0.0,0.0,0.0,0.136,0.999
1000.0,31.0,0.8,,0.02,,0.0,0.0,0.0,0.0,0.0,0.043,1.0
1000.0,31.0,0.8,,0.03,,0.0,0.0,0.0,0.0,0.0,0.065,1.0
1000.0,31.0,0.8,,0.04,,0.0,0.0,0.0,0.0,0.0,0.052,1.0
1000.0,31.0,0.8,,0.07,,0.0,0.0,0.0,0.0,0.0,0.115,1.0
1000.0,31.0,0.8,,0.08,,0.0,0.0,0.0,0.0,0.0,0.122,0.999
1000.0,31.0,0.8,,0.09,,0.0,0.0,0.0,0.0,0.0,0.141,1.0
1000.0,31.0,0.8,,0.12,,0.0,0.0,0.0,0.0,0.0,0.221,1.0
1000.0,31.0,0.8,,0.13,,0.0,0.0,0.0,0.0,0.0,0.244,0.999
1000.0,31.0,0.8,,0.14,,0.0,0.0,0.0,0.0,0.0,0.306,1.0
1000.0,31.0,0.85,,0.02,,0.0,0.0,0.0,0.0,0.0,0.108,1.0
1000.0,31.0,0.85,,0.03,,0.0,0.0,0.0,0.0,0.0,0.139,1.0
1000.0,31.0,0.85,,0.04,,0.0,0.0,0.0,0.0,0.0,0.145,1.0
1000.0,31.0,0.85,,0.07,,0.0,0.0,0.0,0.0,0.0,0.242,1.0
1000.0,31.0,0.85,,0.08,,0.0,0.0,0.0,0.0,0.0,0.257,1.0
1000.0,31.0,0.85,,0.09,,0.0,0.0,0.0,0.0,0.0,0.285,1.0
1000.0,31.0,0.85,,0.12,,0.0,0.0,0.0,0.0,0.0,0.472,1.0
1000.0,31.0,0.85,,0.13,,0.0,0.0,0.0,0.0,0.0,0.485,1.0
1000.0,31.0,0.85,,0.14,,0.0,0.0,0.0,0.0,0.0,0.571,1.0
1000.0,31.0,0.9,,0.02,,0.0,0.0,0.0,0.0,0.0,0.25,1.0
1000.0,31.0,0.9,,0.03,,0.0,0.0,0.0,0.0,0.0,0.296,1.0
1000.0,31.0,0.9,,0.04,,0.0,0.0,0.0,0.0,0.0,0.38,1.0
1000.0,31.0,0.9,,0.07,,0.0,0.0,0.0,0.0,0.0,0.478,1.0
1000.0,31.0,0.9,,0.08,,0.0,0.0,0.0,0.0,0.0,0.552,1.0
1000.0,31.0,0.9,,0.09,,0.0,0.0,0.0,0.0,0.0,0.632,1.0
1000.0,31.0,0.9,,0.12,,0.0,0.0,0.0,0.0,0.0,0.817,1.0
1000.0,31.0,0.9,,0.13,,0.002,0.0,0.0,0.002,0.0,0.874,1.0
1000.0,31.0,0.9,,0.14,,0.024,0.0,0.0,0.024,0.0,0.925,1.0
1000.0,31.0,0.95,,0.02,,0.0,0.0,0.0,0.0,0.0,0.586,1.0
1000.0,31.0,0.95,,0.03,,0.0,0.0,0.0,0.0,0.0,0.685,1.0
1000.0,31.0,0.95,,0.04,,0.0,0.0,0.0,0.0,0.0,0.716,1.0
1000.0,31.0,0.95,,0.07,,0.0,0.0,0.0,0.0,0.0,0.93,1.0
1000.0,31.0,0.95,,0.08,,0.007,0.0,0.0,0.007,0.0,0.963,1.0
1000.0,31.0,0.95,,0.09,,0.042,0.0,0.0,0.042,0.0,0.986,1.0
1000.0,31.0,0.95,,0.12,,0.978,0.0,0.0,0.978,0.0,1.0,1.0
1000.0,31.0,0.95,,0.13,,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,31.0,0.95,,0.14,,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1000.0,41.0,0.55,,0.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.899
1000.0,41.0,0.55,,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.853
1000.0,41.0,0.55,,0.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.842
1000.0,41.0,0.55,,0.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.766
1000.0,41.0,0.55,,0.08,,0.0,0.0,0.0,0.0,0.0,0.0,0.758
1000.0,41.0,0.55,,0.09,,0.0,0.0,0.0,0.003,0.003,0.0,0.773
1000.0,41.0,0.55,,0.12,,0.0,0.0,0.0,0.446,0.159,0.0,0.744
1000.0,41.0,0.55,,0.13,,0.0,0.0,0.0,0.947,0.289,0.0,0.722
1000.0,41.0,0.55,,0.14,,0.038,0.0,0.0,1.0,0.392,0.0,0.75
1000.0,41.0,0.6,,0.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.98
1000.0,41.0,0.6,,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.956
1000.0,41.0,0.6,,0.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.952
1000.0,41.0,0.6,,0.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.917
1000.0,41.0,0.6,,0.08,,0.0,0.0,0.0,0.0,0.0,0.001,0.918
