iterations,voters,mean,std,minority_decisive,minority_tyrannic,expert_decisive,majority_correct,expert_correct
1000.0,5.0,0.9,0.066,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.9,0.068,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.9,0.07,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.9,0.07200000000000001,0.0,0.007,0.0,0.0,0.0
1000.0,5.0,0.9,0.07400000000000001,0.0,0.002,0.0,0.0,0.0
1000.0,5.0,0.9,0.076,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.9,0.078,0.0,0.003,0.0,0.0,0.0
1000.0,5.0,0.9,0.08,0.0,0.004,0.0,0.0,0.0
1000.0,5.0,0.9,0.082,0.0,0.006,0.0,0.0,0.0
1000.0,5.0,0.9,0.084,0.0,0.012,0.0,0.0,0.0
1000.0,5.0,0.9,0.08600000000000001,0.0,0.009,0.0,0.0,0.0
1000.0,5.0,0.9,0.08800000000000001,0.0,0.01,0.0,0.0,0.0
1000.0,5.0,0.9,0.09,0.0,0.011,0.0,0.0,0.0
1000.0,5.0,0.9,0.092,0.0,0.007,0.0,0.0,0.0
1000.0,5.0,0.9,0.094,0.0,0.01,0.0,0.0,0.0
1000.0,5.0,0.9,0.096,0.0,0.005,0.0,0.0,0.0
1000.0,5.0,0.9,0.098,0.0,0.006,0.0,0.0,0.0
1000.0,5.0,0.9,0.1,0.0,0.01,0.0,0.0,0.0
1000.0,5.0,0.9,0.10200000000000001,0.0,0.01,0.0,0.0,0.0
1000.0,5.0,0.9,0.10400000000000001,0.0,0.009,0.0,0.0,0.0
1000.0,5.0,0.9,0.10600000000000001,0.0,0.017,0.0,0.0,0.0
1000.0,5.0,0.9,0.108,0.0,0.007,0.0,0.0,0.0
1000.0,5.0,0.9,0.11,0.0,0.013,0.0,0.0,0.0
1000.0,5.0,0.9,0.112,0.0,0.014,0.0,0.0,0.0
1000.0,5.0,0.9,0.114,0.0,0.008,0.0,0.0,0.0
1000.0,5.0,0.9,0.116,0.0,0.012,0.0,0.0,0.0
1000.0,5.0,0.9,0.11800000000000001,0.0,0.01,0.0,0.0,0.0
1000.0,5.0,0.9,0.12000000000000001,0.0,0.024,0.0,0.0,0.0
1000.0,5.0,0.9,0.122,0.0,0.013,0.0,0.0,0.0
1000.0,5.0,0.9,0.124,0.0,0.017,0.0,0.0,0.0
1000.0,5.0,0.9,0.126,0.0,0.023,0.0,0.0,0.0
1000.0,5.0,0.9,0.128,0.0,0.019,0.0,0.0,0.0
1000.0,5.0,0.9,0.13,0.0,0.02,0.0,0.0,0.0
1000.0,5.0,0.9,0.132,0.0,0.016,0.0,0.0,0.0
1000.0,5.0,0.9,0.134,0.0,0.02,0.0,0.0,0.0
1000.0,5.0,0.9,0.136,0.0,0.024,0.0,0.0,0.0
1000.0,5.0,0.9,0.138,0.0,0.018,0.0,0.0,0.0
1000.0,5.0,0.9,0.14,0.0,0.032,0.0,0.0,0.0
1000.0,5.0,0.9,0.14200000000000002,0.0,0.032,0.0,0.0,0.0
1000.0,5.0,0.9,0.14400000000000002,0.0,0.035,0.0,0.0,0.0
1000.0,5.0,0.9,0.14600000000000002,0.0,0.022,0.0,0.0,0.0
1000.0,5.0,0.9,0.148,0.0,0.036,0.0,0.0,0.0
1000.0,5.0,0.9,0.15,0.0,0.023,0.0,0.0,0.0
1000.0,5.0,0.9,0.152,0.0,0.024,0.0,0.0,0.0
1000.0,5.0,0.9,0.154,0.0,0.028,0.0,0.0,0.0
1000.0,5.0,0.9,0.156,0.0,0.035,0.0,0.0,0.0
1000.0,5.0,0.9,0.158,0.0,0.039,0.0,0.0,0.0
1000.0,5.0,0.9,0.16,0.0,0.037,0.0,0.0,0.0
1000.0,5.0,0.9,0.162,0.0,0.035,0.0,0.0,0.0
1000.0,5.0,0.9,0.164,0.0,0.032,0.0,0.0,0.0
1000.0,5.0,0.9,0.166,0.0,0.036,0.0,0.0,0.0
1000.0,5.0,0.9,0.168,0.0,0.048,0.0,0.0,0.0
1000.0,5.0,0.9,0.17,0.0,0.047,0.0,0.0,0.0
1000.0,5.0,0.9,0.17200000000000001,0.0,0.055,0.0,0.0,0.0
1000.0,5.0,0.9,0.17400000000000002,0.0,0.072,0.0,0.0,0.0
1000.0,5.0,0.9,0.17600000000000002,0.0,0.063,0.0,0.0,0.0
1000.0,5.0,0.9,0.178,0.0,0.036,0.0,0.0,0.0
1000.0,5.0,0.9,0.18,0.0,0.057,0.0,0.0,0.0
1000.0,5.0,0.9,0.182,0.0,0.059,0.0,0.0,0.0
1000.0,5.0,0.9,0.184,0.0,0.053,0.0,0.0,0.0
1000.0,5.0,0.9,0.186,0.0,0.053,0.0,0.0,0.0
1000.0,5.0,0.9,0.188,0.0,0.078,0.0,0.0,0.0
1000.0,5.0,0.9,0.19,0.0,0.061,0.0,0.0,0.0
1000.0,5.0,0.9,0.192,0.0,0.063,0.0,0.0,0.0
1000.0,5.0,0.9,0.194,0.0,0.056,0.0,0.0,0.0
1000.0,5.0,0.9,0.196,0.0,0.062,0.0,0.0,0.0
1000.0,5.0,0.9,0.198,0.0,0.067,0.0,0.0,0.0
1000.0,5.0,0.95,0.002,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.004,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.006,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.008,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.01,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.012,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.014,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.016,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.020000000000000004,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.022,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.95,0.024,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.026000000000000002,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.028000000000000004,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.03,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.032,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.034,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.95,0.036000000000000004,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.038000000000000006,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.95,0.04,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.042,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.044000000000000004,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.95,0.046,0.0,0.002,0.0,0.0,0.0
1000.0,5.0,0.95,0.048,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.05,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.95,0.052000000000000005,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.95,0.054000000000000006,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.056,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.95,0.058,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.060000000000000005,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.95,0.062,0.0,0.002,0.0,0.0,0.0
1000.0,5.0,0.95,0.064,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.95,0.066,0.0,0.002,0.0,0.0,0.0
1000.0,5.0,0.95,0.068,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.95,0.07,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.95,0.07200000000000001,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.95,0.07400000000000001,0.0,0.003,0.0,0.0,0.0
1000.0,5.0,0.95,0.076,0.0,0.0,0.0,0.0,0.0
1000.0,5.0,0.95,0.078,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.95,0.08,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.95,0.082,0.0,0.002,0.0,0.0,0.0
1000.0,5.0,0.95,0.084,0.0,0.002,0.0,0.0,0.0
1000.0,5.0,0.95,0.08600000000000001,0.0,0.004,0.0,0.0,0.0
1000.0,5.0,0.95,0.08800000000000001,0.0,0.005,0.0,0.0,0.0
1000.0,5.0,0.95,0.09,0.0,0.003,0.0,0.0,0.0
1000.0,5.0,0.95,0.092,0.0,0.002,0.0,0.0,0.0
1000.0,5.0,0.95,0.094,0.0,0.006,0.0,0.0,0.0
1000.0,5.0,0.95,0.096,0.0,0.006,0.0,0.0,0.0
1000.0,5.0,0.95,0.098,0.0,0.001,0.0,0.0,0.0
1000.0,5.0,0.95,0.1,0.0,0.008,0.0,0.0,0.0
1000.0,5.0,0.95,0.10200000000000001,0.0,0.003,0.0,0.0,0.0
1000.0,5.0,0.95,0.10400000000000001,0.0,0.01,0.0,0.0,0.0
1000.0,5.0,0.95,0.10600000000000001,0.0,0.008,0.0,0.0,0.0
1000.0,5.0,0.95,0.108,0.0,0.004,0.0,0.0,0.0
1000.0,5.0,0.95,0.11,0.0,0.005,0.0,0.0,0.0
1000.0,5.0,0.95,0.112,0.0,0.008,0.0,0.0,0.0
1000.0,5.0,0.95,0.114,0.0,0.007,0.0,0.0,0.0
1000.0,5.0,0.95,0.116,0.0,0.008,0.0,0.0,0.0
1000.0,5.0,0.95,0.11800000000000001,0.0,0.013,0.0,0.0,0.0
1000.0,5.0,0.95,0.12000000000000001,0.0,0.011,0.0,0.0,0.0
1000.0,5.0,0.95,0.122,0.0,0.012,0.0,0.0,0.0
1000.0,5.0,0.95,0.124,0.0,0.007,0.0,0.0,0.0
1000.0,5.0,0.95,0.126,0.0,0.02,0.0,0.0,0.0
1000.0,5.0,0.95,0.128,0.0,0.014,0.0,0.0,0.0
1000.0,5.0,0.95,0.13,0.0,0.008,0.0,0.0,0.0
1000.0,5.0,0.95,0.132,0.0,0.009,0.0,0.0,0.0
1000.0,5.0,0.95,0.134,0.0,0.013,0.0,0.0,0.0
1000.0,5.0,0.95,0.136,0.0,0.013,0.0,0.0,0.0
1000.0,5.0,0.95,0.138,0.0,0.015,0.0,0.0,0.0
1000.0,5.0,0.95,0.14,0.0,0.015,0.0,0.0,0.0
1000.0,5.0,0.95,0.14200000000000002,0.0,0.022,0.0,0.0,0.0
1000.0,5.0,0.95,0.14400000000000002,0.0,0.014,0.0,0.0,0.0
1000.0,5.0,0.95,0.14600000000000002,0.0,0.018,0.0,0.0,0.0
1000.0,5.0,0.95,0.148,0.0,0.019,0.0,0.0,0.0
1000.0,5.0,0.95,0.15,0.0,0.027,0.0,0.0,0.0
1000.0,5.0,0.95,0.152,0.0,0.014,0.0,0.0,0.0
1000.0,5.0,0.95,0.154,0.0,0.022,0.0,0.0,0.0
1000.0,5.0,0.95,0.156,0.0,0.031,0.0,0.0,0.0
1000.0,5.0,0.95,0.158,0.0,0.026,0.0,0.0,0.0
1000.0,5.0,0.95,0.16,0.0,0.022,0.0,0.0,0.0
1000.0,5.0,0.95,0.162,0.0,0.035,0.0,0.0,0.0
1000.0,5.0,0.95,0.164,0.0,0.025,0.0,0.0,0.0
1000.0,5.0,0.95,0.166,0.0,0.03,0.0,0.0,0.0
1000.0,5.0,0.95,0.168,0.0,0.03,0.0,0.0,0.0
1000.0,5.0,0.95,0.17,0.0,0.027,0.0,0.0,0.0
1000.0,5.0,0.95,0.17200000000000001,0.0,0.031,0.0,0.0,0.0
1000.0,5.0,0.95,0.17400000000000002,0.0,0.037,0.0,0.0,0.0
1000.0,5.0,0.95,0.17600000000000002,0.0,0.036,0.0,0.0,0.0
1000.0,5.0,0.95,0.178,0.0,0.024,0.0,0.0,0.0
1000.0,5.0,0.95,0.18,0.0,0.025,0.0,0.0,0.0
1000.0,5.0,0.95,0.182,0.0,0.032,0.0,0.0,0.0
1000.0,5.0,0.95,0.184,0.0,0.035,0.0,0.0,0.0
1000.0,5.0,0.95,0.186,0.0,0.03,0.0,0.0,0.0
1000.0,5.0,0.95,0.188,0.0,0.048,0.0,0.0,0.0
1000.0,5.0,0.95,0.19,0.0,0.045,0.0,0.0,0.0
1000.0,5.0,0.95,0.192,0.0,0.033,0.0,0.0,0.0
1000.0,5.0,0.95,0.194,0.0,0.04,0.0,0.0,0.0
1000.0,5.0,0.95,0.196,0.0,0.036,0.0,0.0,0.0
1000.0,5.0,0.95,0.198,0.0,0.052,0.0,0.0,0.0
1000.0,7.0,0.55,0.002,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.55,0.004,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.55,0.006,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.55,0.008,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.55,0.01,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.55,0.012,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.55,0.014,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.55,0.016,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.55,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.55,0.020000000000000004,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.55,0.022,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.55,0.024,0.0,0.001,0.0,0.0,0.0
1000.0,7.0,0.55,0.026000000000000002,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.55,0.028000000000000004,0.0,0.003,0.0,0.0,0.0
1000.0,7.0,0.55,0.03,0.0,0.003,0.0,0.0,0.0
1000.0,7.0,0.55,0.032,0.0,0.001,0.0,0.0,0.0
1000.0,7.0,0.55,0.034,0.0,0.006,0.0,0.0,0.0
1000.0,7.0,0.55,0.036000000000000004,0.0,0.005,0.0,0.0,0.0
1000.0,7.0,0.55,0.038000000000000006,0.0,0.002,0.0,0.0,0.0
1000.0,7.0,0.55,0.04,0.0,0.008,0.0,0.0,0.0
1000.0,7.0,0.55,0.042,0.0,0.01,0.0,0.0,0.0
1000.0,7.0,0.55,0.044000000000000004,0.0,0.006,0.0,0.0,0.0
1000.0,7.0,0.55,0.046,0.0,0.012,0.0,0.0,0.0
1000.0,7.0,0.55,0.048,0.0,0.014,0.0,0.0,0.0
1000.0,7.0,0.55,0.05,0.0,0.009,0.0,0.0,0.0
1000.0,7.0,0.55,0.052000000000000005,0.0,0.005,0.0,0.0,0.0
1000.0,7.0,0.55,0.054000000000000006,0.0,0.021,0.0,0.0,0.0
1000.0,7.0,0.55,0.056,0.0,0.014,0.0,0.0,0.0
1000.0,7.0,0.55,0.058,0.0,0.018,0.0,0.0,0.0
1000.0,7.0,0.55,0.060000000000000005,0.0,0.02,0.0,0.0,0.0
1000.0,7.0,0.55,0.062,0.0,0.025,0.0,0.0,0.0
1000.0,7.0,0.55,0.064,0.0,0.02,0.0,0.0,0.0
1000.0,7.0,0.55,0.066,0.0,0.021,0.0,0.0,0.0
1000.0,7.0,0.55,0.068,0.0,0.014,0.0,0.0,0.0
1000.0,7.0,0.55,0.07,0.0,0.022,0.0,0.0,0.0
1000.0,7.0,0.55,0.07200000000000001,0.0,0.024,0.0,0.0,0.0
1000.0,7.0,0.55,0.07400000000000001,0.0,0.021,0.0,0.0,0.0
1000.0,7.0,0.55,0.076,0.0,0.03,0.0,0.0,0.0
1000.0,7.0,0.55,0.078,0.0,0.02,0.0,0.0,0.0
1000.0,7.0,0.55,0.08,0.0,0.026,0.0,0.0,0.0
1000.0,7.0,0.55,0.082,0.0,0.03,0.0,0.0,0.0
1000.0,7.0,0.55,0.084,0.0,0.03,0.0,0.0,0.0
1000.0,7.0,0.55,0.08600000000000001,0.0,0.028,0.0,0.0,0.0
1000.0,7.0,0.55,0.08800000000000001,0.0,0.022,0.0,0.0,0.0
1000.0,7.0,0.55,0.09,0.0,0.018,0.0,0.0,0.0
1000.0,7.0,0.55,0.092,0.0,0.03,0.0,0.0,0.0
1000.0,7.0,0.55,0.094,0.0,0.022,0.0,0.0,0.0
1000.0,7.0,0.55,0.096,0.0,0.029,0.0,0.0,0.0
1000.0,7.0,0.55,0.098,0.0,0.043,0.0,0.0,0.0
1000.0,7.0,0.55,0.1,0.0,0.032,0.0,0.0,0.0
1000.0,7.0,0.55,0.10200000000000001,0.0,0.027,0.0,0.0,0.0
1000.0,7.0,0.55,0.10400000000000001,0.0,0.021,0.0,0.0,0.0
1000.0,7.0,0.55,0.10600000000000001,0.0,0.048,0.0,0.0,0.0
1000.0,7.0,0.55,0.108,0.0,0.041,0.0,0.0,0.0
1000.0,7.0,0.55,0.11,0.0,0.044,0.0,0.0,0.0
1000.0,7.0,0.55,0.112,0.0,0.037,0.0,0.0,0.0
1000.0,7.0,0.55,0.114,0.0,0.034,0.0,0.0,0.0
1000.0,7.0,0.55,0.116,0.0,0.037,0.0,0.0,0.0
1000.0,7.0,0.55,0.11800000000000001,0.0,0.043,0.0,0.0,0.0
1000.0,7.0,0.55,0.12000000000000001,0.0,0.045,0.0,0.0,0.0
1000.0,7.0,0.55,0.122,0.0,0.045,0.0,0.0,0.0
1000.0,7.0,0.55,0.124,0.0,0.051,0.0,0.0,0.0
1000.0,7.0,0.55,0.126,0.0,0.035,0.0,0.0,0.0
1000.0,7.0,0.55,0.128,0.0,0.058,0.0,0.0,0.0
1000.0,7.0,0.55,0.13,0.0,0.057,0.0,0.0,0.0
1000.0,7.0,0.55,0.132,0.0,0.04,0.0,0.0,0.0
1000.0,7.0,0.55,0.134,0.0,0.054,0.0,0.0,0.0
1000.0,7.0,0.55,0.136,0.0,0.056,0.0,0.0,0.0
1000.0,7.0,0.55,0.138,0.0,0.048,0.0,0.0,0.0
1000.0,7.0,0.55,0.14,0.0,0.057,0.0,0.0,0.0
1000.0,7.0,0.55,0.14200000000000002,0.0,0.052,0.0,0.0,0.0
1000.0,7.0,0.55,0.14400000000000002,0.0,0.071,0.0,0.0,0.0
1000.0,7.0,0.55,0.14600000000000002,0.0,0.063,0.0,0.0,0.0
1000.0,7.0,0.55,0.148,0.0,0.042,0.0,0.0,0.0
1000.0,7.0,0.55,0.15,0.0,0.063,0.0,0.0,0.0
1000.0,7.0,0.55,0.152,0.0,0.06,0.0,0.0,0.0
1000.0,7.0,0.55,0.154,0.0,0.064,0.0,0.0,0.0
1000.0,7.0,0.55,0.156,0.0,0.048,0.0,0.0,0.0
1000.0,7.0,0.55,0.158,0.0,0.051,0.0,0.0,0.0
1000.0,7.0,0.55,0.16,0.0,0.061,0.0,0.0,0.0
1000.0,7.0,0.55,0.162,0.0,0.079,0.0,0.0,0.0
1000.0,7.0,0.55,0.164,0.0,0.072,0.0,0.0,0.0
1000.0,7.0,0.55,0.166,0.0,0.069,0.0,0.0,0.0
1000.0,7.0,0.55,0.168,0.0,0.07,0.0,0.0,0.0
1000.0,7.0,0.55,0.17,0.0,0.073,0.0,0.0,0.0
1000.0,7.0,0.55,0.17200000000000001,0.0,0.07,0.0,0.0,0.0
1000.0,7.0,0.55,0.17400000000000002,0.0,0.068,0.0,0.0,0.0
1000.0,7.0,0.55,0.17600000000000002,0.0,0.092,0.0,0.0,0.0
1000.0,7.0,0.55,0.178,0.0,0.076,0.0,0.0,0.0
1000.0,7.0,0.55,0.18,0.0,0.074,0.0,0.0,0.0
1000.0,7.0,0.55,0.182,0.0,0.068,0.0,0.0,0.0
1000.0,7.0,0.55,0.184,0.0,0.072,0.0,0.0,0.0
1000.0,7.0,0.55,0.186,0.0,0.067,0.0,0.0,0.0
1000.0,7.0,0.55,0.188,0.0,0.072,0.0,0.0,0.0
1000.0,7.0,0.55,0.19,0.0,0.067,0.0,0.0,0.0
1000.0,7.0,0.55,0.192,0.0,0.087,0.0,0.0,0.0
1000.0,7.0,0.55,0.194,0.0,0.096,0.0,0.0,0.0
1000.0,7.0,0.55,0.196,0.0,0.082,0.0,0.0,0.0
1000.0,7.0,0.55,0.198,0.0,0.076,0.0,0.0,0.0
1000.0,7.0,0.6,0.002,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.004,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.006,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.008,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.01,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.012,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.014,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.016,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.018000000000000002,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.020000000000000004,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.022,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.024,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.026000000000000002,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.028000000000000004,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.03,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.032,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.034,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.036000000000000004,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.038000000000000006,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.04,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.042,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.044000000000000004,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.046,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.048,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.05,0.0,0.0,0.0,0.0,0.0
1000.0,7.0,0.6,0.052000000000000005,0.0,0.002,0.0,0.0,0.0
1000.0,7.0,0.6,0.054000000000000006,0.0,0.002,0.0,0.0,0.0
1000.0,7.0,0.6,0.056,0.0,0.002,0.0,0.0,0.0
1000.0,7.0,0.6,0.058,0.0,0.002,0.0,0.0,0.0
1000.0,7.0,0.6,0.060000000000000005,0.0,0.003,0.0,0.0,0.0
1000.0,7.0,0.6,0.062,0.0,0.001,0.0,0.0,0.0
1000.0,7.0,0.6,0.064,0.0,0.004,0.0,0.0,0.0
1000.0,7.0,0.6,0.066,0.0,0.005,0.0,0.0,0.0
1000.0,7.0,0.6,0.068,0.0,0.006,0.0,0.0,0.0
1000.0,7.0,0.6,0.07,0.0,0.007,0.0,0.0,0.0
1000.0,7.0,0.6,0.07200000000000001,0.0,0.003,0.0,0.0,0.0
1000.0,7.0,0.6,0.07400000000000001,0.0,0.006,0.0,0.0,0.0
1000.0,7.0,0.6,0.076,0.0,0.01,0.0,0.0,0.0
1000.0,7.0,0.6,0.078,0.0,0.01,0.0,0.0,0.0
1000.0,7.0,0.6,0.08,0.0,0.01,0.0,0.0,0.0
1000.0,7.0,0.6,0.082,0.0,0.005,0.0,0.0,0.0
1000.0,7.0,0.6,0.084,0.0,0.008,0.0,0.0,0.0
1000.0,7.0,0.6,0.08600000000000001,0.0,0.016,0.0,0.0,0.0
1000.0,7.0,0.6,0.08800000000000001,0.0,0.012,0.0,0.0,0.0
1000.0,7.0,0.6,0.09,0.0,0.014,0.0,0.0,0.0
1000.0,7.0,0.6,0.092,0.0,0.011,0.0,0.0,0.0
1000.0,7.0,0.6,0.094,0.0,0.008,0.0,0.0,0.0
1000.0,7.0,0.6,0.096,0.0,0.02,0.0,0.0,0.0
1000.0,7.0,0.6,0.098,0.0,0.014,0.0,0.0,0.0
1000.0,7.0,0.6,0.1,0.0,0.016,0.0,0.0,0.0
1000.0,7.0,0.6,0.10200000000000001,0.0,0.027,0.0,0.0,0.0
1000.0,7.0,0.6,0.10400000000000001,0.0,0.017,0.0,0.0,0.0
1000.0,7.0,0.6,0.10600000000000001,0.0,0.017,0.0,0.0,0.0
1000.0,7.0,0.6,0.108,0.0,0.022,0.0,0.0,0.0
1000.0,7.0,0.6,0.11,0.0,0.024,0.0,0.0,0.0
1000.0,7.0,0.6,0.112,0.0,0.03,0.0,0.0,0.0
1000.0,7.0,0.6,0.114,0.0,0.031,0.0,0.0,0.0
1000.0,7.0,0.6,0.116,0.0,0.028,0.0,0.0,0.0
1000.0,7.0,0.6,0.11800000000000001,0.0,0.027,0.0,0.0,0.0
1000.0,7.0,0.6,0.12000000000000001,0.0,0.028,0.0,0.0,0.0
1000.0,7.0,0.6,0.122,0.0,0.039,0.0,0.0,0.0
1000.0,7.0,0.6,0.124,0.0,0.03,0.0,0.0,0.0
1000.0,7.0,0.6,0.126,0.0,0.039,0.0,0.0,0.0
1000.0,7.0,0.6,0.128,0.0,0.04,0.0,0.0,0.0
1000.0,7.0,0.6,0.13,0.0,0.029,0.0,0.0,0.0
1000.0,7.0,0.6,0.132,0.0,0.048,0.0,0.0,0.0
1000.0,7.0,0.6,0.134,0.0,0.033,0.0,0.0,0.0
1000.0,7.0,0.6,0.136,0.0,0.033,0.0,0.0,0.0
1000.0,7.0,0.6,0.138,0.0,0.041,0.0,0.0,0.0
1000.0,7.0,0.6,0.14,0.0,0.043,0.0,0.0,0.0
1000.0,7.0,0.6,0.14200000000000002,0.0,0.043,0.0,0.0,0.0
1000.0,7.0,0.6,0.14400000000000002,0.0,0.049,0.0,0.0,0.0
1000.0,7.0,0.6,0.14600000000000002,0.0,0.046,0.0,0.0,0.0
1000.0,7.0,0.6,0.148,0.0,0.042,0.0,0.0,0.0
1000.0,7.0,0.6,0.15,0.0,0.051,0.0,0.0,0.0
1000.0,7.0,0.6,0.152,0.0,0.048,0.0,0.0,0.0
1000.0,7.0,0.6,0.154,0.0,0.053,0.0,0.0,0.0
1000.0,7.0,0.6,0.156,0.0,0.058,0.0,0.0,0.0
1000.0,7.0,0.6,0.158,0.0,0.063,0.0,0.0,0.0
1000.0,7.0,0.6,0.16,0.0,0.056,0.0,0.0,0.0
1000.0,7.0,0.6,0.162,0.0,0.064,0.0,0.0,0.0
1000.0,7.0,0.6,0.164,0.0,0.049,0.0,0.0,0.0
1000.0,7.0,0.6,0.166,0.0,0.065,0.0,0.0,0.0
1000.0,7.0,0.6,0.168,0.0,0.053,0.0,0.0,0.0
1000.0,7.0,0.6,0.17,0.0,0.055,0.0,0.0,0.0
1000.0,7.0,0.6,0.17200000000000001,0.0,0.07,0.0,0.0,0.0
1000.0,7.0,0.6,0.17400000000000002,0.0,0.049,0.0,0.0,0.0
1000.0,7.0,0.6,0.17600000000000002,0.0,0.064,0.0,0.0,0.0
1000.0,7.0,0.6,0.178,0.0,0.055,0.0,0.0,0.0
1000.0,7.0,0.6,0.18,0.0,0.054,0.0,0.0,0.0
1000.0,7.0,0.6,0.182,0.0,0.072,0.0,0.0,0.0
1000.0,7.0,0.6,0.184,0.0,0.058,0.0,0.0,0.0
1000.0,7.0,0.6,0.186,0.0,0.078,0.0,0.0,0.0
1000.0,7.0,0.6,0.188,0.0,0.068,0.0,0.0,0.0
1000.0,7.0,0.6,0.19,0.0,0.073,0.0,0.0,0.0
1000.0,7.0,0.6,0.192,0.0,0.062,0.0,0.0,0.0
1000.0,7.0,0.6,0.194,0.0,0.064,0.0,0.0,0.0
1000.0,7.0,0.6,0.196,0.0,0.07,0.0,0.0,0.0
1000.0,7.0,0.6,0.198,0.0,0.081,0.0,0.0,0.0
