iterations,voters,mean,std,minority_decisive,majority_correct
1000.0,5.0,0.8,0.052000000000000005,0.249,0.9415
1000.0,5.0,0.8,0.054000000000000006,0.273,0.9505
1000.0,5.0,0.8,0.056,0.337,0.933
1000.0,5.0,0.8,0.058,0.354,0.9355
1000.0,5.0,0.8,0.060000000000000005,0.412,0.9405
1000.0,5.0,0.8,0.062,0.429,0.9425
1000.0,5.0,0.8,0.064,0.471,0.949
1000.0,5.0,0.8,0.066,0.486,0.94
1000.0,5.0,0.8,0.068,0.529,0.9465
1000.0,5.0,0.8,0.07,0.538,0.949
1000.0,5.0,0.8,0.07200000000000001,0.577,0.9445
1000.0,5.0,0.8,0.07400000000000001,0.629,0.9435
1000.0,5.0,0.8,0.076,0.634,0.9385
1000.0,5.0,0.8,0.078,0.634,0.9425
1000.0,5.0,0.8,0.08,0.671,0.935
1000.0,5.0,0.8,0.082,0.679,0.9475
1000.0,5.0,0.8,0.084,0.687,0.94
1000.0,5.0,0.8,0.08600000000000001,0.739,0.934
1000.0,5.0,0.8,0.08800000000000001,0.734,0.934
1000.0,5.0,0.8,0.09,0.736,0.9385
1000.0,5.0,0.8,0.092,0.759,0.9455
1000.0,5.0,0.8,0.094,0.781,0.936
1000.0,5.0,0.8,0.096,0.771,0.9355
1000.0,5.0,0.8,0.098,0.796,0.941
1000.0,5.0,0.8,0.1,0.803,0.93
1000.0,5.0,0.8,0.10200000000000001,0.807,0.9375
1000.0,5.0,0.8,0.10400000000000001,0.845,0.9375
1000.0,5.0,0.8,0.10600000000000001,0.822,0.9345
1000.0,5.0,0.8,0.108,0.843,0.9315
1000.0,5.0,0.8,0.11,0.837,0.9415
1000.0,5.0,0.8,0.112,0.857,0.9395
1000.0,5.0,0.8,0.114,0.843,0.9305
1000.0,5.0,0.8,0.116,0.877,0.9335
1000.0,5.0,0.8,0.11800000000000001,0.881,0.937
1000.0,5.0,0.8,0.12000000000000001,0.865,0.938
1000.0,5.0,0.8,0.122,0.87,0.9295
1000.0,5.0,0.8,0.124,0.895,0.9335
1000.0,5.0,0.8,0.126,0.881,0.9305
1000.0,5.0,0.8,0.128,0.901,0.9345
1000.0,5.0,0.8,0.13,0.89,0.9295
1000.0,5.0,0.8,0.132,0.896,0.934
1000.0,5.0,0.8,0.134,0.884,0.929
1000.0,5.0,0.8,0.136,0.905,0.935
1000.0,5.0,0.8,0.138,0.912,0.9295
1000.0,5.0,0.8,0.14,0.89,0.9345
1000.0,5.0,0.8,0.14200000000000002,0.92,0.913
1000.0,5.0,0.8,0.14400000000000002,0.91,0.9425
1000.0,5.0,0.8,0.14600000000000002,0.926,0.9235
1000.0,5.0,0.8,0.148,0.925,0.9155
1000.0,5.0,0.8,0.15,0.931,0.935
1000.0,5.0,0.8,0.152,0.931,0.929
1000.0,5.0,0.8,0.154,0.929,0.9365
1000.0,5.0,0.8,0.156,0.936,0.9315
1000.0,5.0,0.8,0.158,0.918,0.914
1000.0,5.0,0.8,0.16,0.924,0.9235
1000.0,5.0,0.8,0.162,0.925,0.9225
1000.0,5.0,0.8,0.164,0.947,0.9155
1000.0,5.0,0.8,0.166,0.915,0.9295
1000.0,5.0,0.8,0.168,0.933,0.932
1000.0,5.0,0.8,0.17,0.925,0.925
1000.0,5.0,0.8,0.17200000000000001,0.914,0.9155
1000.0,5.0,0.8,0.17400000000000002,0.946,0.9145
1000.0,5.0,0.8,0.17600000000000002,0.927,0.9345
1000.0,5.0,0.8,0.178,0.953,0.918
1000.0,5.0,0.8,0.18,0.948,0.9275
1000.0,5.0,0.8,0.182,0.944,0.9175
1000.0,5.0,0.8,0.184,0.946,0.913
1000.0,5.0,0.8,0.186,0.936,0.9215
1000.0,5.0,0.8,0.188,0.955,0.9195
1000.0,5.0,0.8,0.19,0.947,0.915
1000.0,5.0,0.8,0.192,0.948,0.9165
1000.0,5.0,0.8,0.194,0.962,0.915
1000.0,5.0,0.8,0.196,0.949,0.926
1000.0,5.0,0.8,0.198,0.953,0.9075
1000.0,5.0,0.85,0.002,0.0,0.973
1000.0,5.0,0.85,0.004,0.0,0.973
1000.0,5.0,0.85,0.006,0.0,0.9685
1000.0,5.0,0.85,0.008,0.0,0.974
1000.0,5.0,0.85,0.01,0.0,0.972
1000.0,5.0,0.85,0.012,0.0,0.972
1000.0,5.0,0.85,0.014,0.0,0.978
1000.0,5.0,0.85,0.016,0.0,0.9735
1000.0,5.0,0.85,0.018000000000000002,0.0,0.969
1000.0,5.0,0.85,0.020000000000000004,0.0,0.9705
1000.0,5.0,0.85,0.022,0.0,0.977
1000.0,5.0,0.85,0.024,0.0,0.977
1000.0,5.0,0.85,0.026000000000000002,0.002,0.979
1000.0,5.0,0.85,0.028000000000000004,0.004,0.974
1000.0,5.0,0.85,0.03,0.011,0.974
1000.0,5.0,0.85,0.032,0.012,0.975
1000.0,5.0,0.85,0.034,0.03,0.972
1000.0,5.0,0.85,0.036000000000000004,0.048,0.9705
1000.0,5.0,0.85,0.038000000000000006,0.069,0.966
1000.0,5.0,0.85,0.04,0.101,0.979
1000.0,5.0,0.85,0.042,0.102,0.9725
1000.0,5.0,0.85,0.044000000000000004,0.125,0.9715
1000.0,5.0,0.85,0.046,0.189,0.9755
1000.0,5.0,0.85,0.048,0.196,0.9715
1000.0,5.0,0.85,0.05,0.258,0.9715
1000.0,5.0,0.85,0.052000000000000005,0.301,0.9715
1000.0,5.0,0.85,0.054000000000000006,0.326,0.9805
1000.0,5.0,0.85,0.056,0.357,0.969
1000.0,5.0,0.85,0.058,0.383,0.976
1000.0,5.0,0.85,0.060000000000000005,0.438,0.977
1000.0,5.0,0.85,0.062,0.454,0.971
1000.0,5.0,0.85,0.064,0.458,0.9695
1000.0,5.0,0.85,0.066,0.516,0.972
1000.0,5.0,0.85,0.068,0.521,0.971
1000.0,5.0,0.85,0.07,0.546,0.9785
1000.0,5.0,0.85,0.07200000000000001,0.581,0.9725
1000.0,5.0,0.85,0.07400000000000001,0.598,0.969
1000.0,5.0,0.85,0.076,0.635,0.975
1000.0,5.0,0.85,0.078,0.606,0.9755
1000.0,5.0,0.85,0.08,0.663,0.974
1000.0,5.0,0.85,0.082,0.678,0.9705
1000.0,5.0,0.85,0.084,0.7,0.9745
1000.0,5.0,0.85,0.08600000000000001,0.715,0.971
1000.0,5.0,0.85,0.08800000000000001,0.716,0.965
1000.0,5.0,0.85,0.09,0.71,0.97
1000.0,5.0,0.85,0.092,0.744,0.962
1000.0,5.0,0.85,0.094,0.716,0.9725
1000.0,5.0,0.85,0.096,0.757,0.9715
1000.0,5.0,0.85,0.098,0.76,0.97
1000.0,5.0,0.85,0.1,0.776,0.9645
1000.0,5.0,0.85,0.10200000000000001,0.792,0.964
1000.0,5.0,0.85,0.10400000000000001,0.801,0.964
1000.0,5.0,0.85,0.10600000000000001,0.799,0.9555
1000.0,5.0,0.85,0.108,0.817,0.962
1000.0,5.0,0.85,0.11,0.821,0.966
1000.0,5.0,0.85,0.112,0.831,0.956
1000.0,5.0,0.85,0.114,0.839,0.9625
1000.0,5.0,0.85,0.116,0.826,0.9665
1000.0,5.0,0.85,0.11800000000000001,0.844,0.955
1000.0,5.0,0.85,0.12000000000000001,0.848,0.9645
1000.0,5.0,0.85,0.122,0.861,0.965
1000.0,5.0,0.85,0.124,0.851,0.9525
1000.0,5.0,0.85,0.126,0.873,0.97
1000.0,5.0,0.85,0.128,0.886,0.9625
1000.0,5.0,0.85,0.13,0.887,0.96
1000.0,5.0,0.85,0.132,0.875,0.9505
1000.0,5.0,0.85,0.134,0.886,0.9555
1000.0,5.0,0.85,0.136,0.879,0.9565
1000.0,5.0,0.85,0.138,0.876,0.9515
1000.0,5.0,0.85,0.14,0.896,0.95
1000.0,5.0,0.85,0.14200000000000002,0.884,0.961
1000.0,5.0,0.85,0.14400000000000002,0.893,0.956
1000.0,5.0,0.85,0.14600000000000002,0.896,0.9595
1000.0,5.0,0.85,0.148,0.905,0.9605
1000.0,5.0,0.85,0.15,0.907,0.9515
1000.0,5.0,0.85,0.152,0.912,0.9515
1000.0,5.0,0.85,0.154,0.901,0.945
1000.0,5.0,0.85,0.156,0.908,0.9515
1000.0,5.0,0.85,0.158,0.905,0.9495
1000.0,5.0,0.85,0.16,0.907,0.9525
1000.0,5.0,0.85,0.162,0.924,0.9445
1000.0,5.0,0.85,0.164,0.919,0.951
1000.0,5.0,0.85,0.166,0.927,0.941
1000.0,5.0,0.85,0.168,0.92,0.9495
1000.0,5.0,0.85,0.17,0.926,0.9575
1000.0,5.0,0.85,0.17200000000000001,0.924,0.946
1000.0,5.0,0.85,0.17400000000000002,0.931,0.9385
1000.0,5.0,0.85,0.17600000000000002,0.938,0.94
1000.0,5.0,0.85,0.178,0.93,0.94
1000.0,5.0,0.85,0.18,0.929,0.9365
1000.0,5.0,0.85,0.182,0.927,0.9415
1000.0,5.0,0.85,0.184,0.924,0.9395
1000.0,5.0,0.85,0.186,0.938,0.9365
1000.0,5.0,0.85,0.188,0.936,0.9375
1000.0,5.0,0.85,0.19,0.949,0.9395
1000.0,5.0,0.85,0.192,0.944,0.947
1000.0,5.0,0.85,0.194,0.938,0.933
1000.0,5.0,0.85,0.196,0.94,0.9385
1000.0,5.0,0.85,0.198,0.945,0.938
1000.0,5.0,0.9,0.002,0.0,0.986
1000.0,5.0,0.9,0.004,0.0,0.9965
1000.0,5.0,0.9,0.006,0.0,0.991
1000.0,5.0,0.9,0.008,0.0,0.9885
1000.0,5.0,0.9,0.01,0.0,0.991
1000.0,5.0,0.9,0.012,0.0,0.9925
1000.0,5.0,0.9,0.014,0.0,0.995
1000.0,5.0,0.9,0.016,0.0,0.992
1000.0,5.0,0.9,0.018000000000000002,0.0,0.9915
1000.0,5.0,0.9,0.020000000000000004,0.001,0.994
1000.0,5.0,0.9,0.022,0.001,0.9925
1000.0,5.0,0.9,0.024,0.005,0.991
1000.0,5.0,0.9,0.026000000000000002,0.012,0.9895
1000.0,5.0,0.9,0.028000000000000004,0.031,0.9925
1000.0,5.0,0.9,0.03,0.042,0.994
1000.0,5.0,0.9,0.032,0.068,0.994
1000.0,5.0,0.9,0.034,0.098,0.993
1000.0,5.0,0.9,0.036000000000000004,0.098,0.9895
1000.0,5.0,0.9,0.038000000000000006,0.163,0.9905
1000.0,5.0,0.9,0.04,0.195,0.993
1000.0,5.0,0.9,0.042,0.237,0.9925
1000.0,5.0,0.9,0.044000000000000004,0.246,0.993
1000.0,5.0,0.9,0.046,0.292,0.992
1000.0,5.0,0.9,0.048,0.351,0.9905
1000.0,5.0,0.9,0.05,0.358,0.9905
1000.0,5.0,0.9,0.052000000000000005,0.387,0.9935
1000.0,5.0,0.9,0.054000000000000006,0.413,0.9905
1000.0,5.0,0.9,0.056,0.458,0.99
1000.0,5.0,0.9,0.058,0.45,0.993
1000.0,5.0,0.9,0.060000000000000005,0.495,0.9865
1000.0,5.0,0.9,0.062,0.456,0.9895
1000.0,5.0,0.9,0.064,0.549,0.9905
1000.0,5.0,0.9,0.066,0.55,0.989
1000.0,5.0,0.9,0.068,0.537,0.988
1000.0,5.0,0.9,0.07,0.576,0.9905
1000.0,5.0,0.9,0.07200000000000001,0.559,0.9865
1000.0,5.0,0.9,0.07400000000000001,0.617,0.984
1000.0,5.0,0.9,0.076,0.608,0.988
1000.0,5.0,0.9,0.078,0.631,0.988
1000.0,5.0,0.9,0.08,0.62,0.9885
1000.0,5.0,0.9,0.082,0.669,0.9865
1000.0,5.0,0.9,0.084,0.658,0.986
1000.0,5.0,0.9,0.08600000000000001,0.669,0.9885
1000.0,5.0,0.9,0.08800000000000001,0.693,0.9845
1000.0,5.0,0.9,0.09,0.689,0.9825
1000.0,5.0,0.9,0.092,0.71,0.9855
1000.0,5.0,0.9,0.094,0.736,0.9845
1000.0,5.0,0.9,0.096,0.757,0.985
1000.0,5.0,0.9,0.098,0.724,0.981
1000.0,5.0,0.9,0.1,0.778,0.9845
1000.0,5.0,0.9,0.10200000000000001,0.756,0.9735
1000.0,5.0,0.9,0.10400000000000001,0.765,0.978
1000.0,5.0,0.9,0.10600000000000001,0.799,0.98
1000.0,5.0,0.9,0.108,0.77,0.9825
1000.0,5.0,0.9,0.11,0.773,0.9775
1000.0,5.0,0.9,0.112,0.794,0.985
1000.0,5.0,0.9,0.114,0.806,0.983
1000.0,5.0,0.9,0.116,0.826,0.9765
1000.0,5.0,0.9,0.11800000000000001,0.815,0.978
1000.0,5.0,0.9,0.12000000000000001,0.812,0.976
1000.0,5.0,0.9,0.122,0.827,0.9795
1000.0,5.0,0.9,0.124,0.843,0.9775
1000.0,5.0,0.9,0.126,0.832,0.977
1000.0,5.0,0.9,0.128,0.843,0.974
1000.0,5.0,0.9,0.13,0.853,0.98
1000.0,5.0,0.9,0.132,0.867,0.976
1000.0,5.0,0.9,0.134,0.854,0.973
1000.0,5.0,0.9,0.136,0.861,0.966
1000.0,5.0,0.9,0.138,0.867,0.967
1000.0,5.0,0.9,0.14,0.864,0.9675
1000.0,5.0,0.9,0.14200000000000002,0.886,0.9585
1000.0,5.0,0.9,0.14400000000000002,0.862,0.968
1000.0,5.0,0.9,0.14600000000000002,0.873,0.9685
1000.0,5.0,0.9,0.148,0.876,0.9675
1000.0,5.0,0.9,0.15,0.877,0.9655
1000.0,5.0,0.9,0.152,0.875,0.965
1000.0,5.0,0.9,0.154,0.882,0.9695
1000.0,5.0,0.9,0.156,0.892,0.965
1000.0,5.0,0.9,0.158,0.903,0.961
1000.0,5.0,0.9,0.16,0.898,0.9675
1000.0,5.0,0.9,0.162,0.917,0.963
1000.0,5.0,0.9,0.164,0.891,0.96
1000.0,5.0,0.9,0.166,0.891,0.9705
1000.0,5.0,0.9,0.168,0.91,0.9675
1000.0,5.0,0.9,0.17,0.894,0.9655
1000.0,5.0,0.9,0.17200000000000001,0.918,0.9675
1000.0,5.0,0.9,0.17400000000000002,0.929,0.9515
1000.0,5.0,0.9,0.17600000000000002,0.894,0.9565
1000.0,5.0,0.9,0.178,0.909,0.958
1000.0,5.0,0.9,0.18,0.927,0.953
1000.0,5.0,0.9,0.182,0.921,0.9525
1000.0,5.0,0.9,0.184,0.913,0.9545
1000.0,5.0,0.9,0.186,0.932,0.964
1000.0,5.0,0.9,0.188,0.917,0.9505
1000.0,5.0,0.9,0.19,0.942,0.953
1000.0,5.0,0.9,0.192,0.929,0.954
1000.0,5.0,0.9,0.194,0.935,0.949
1000.0,5.0,0.9,0.196,0.926,0.9425
1000.0,5.0,0.9,0.198,0.916,0.9525
1000.0,5.0,0.95,0.002,0.0,0.9975
1000.0,5.0,0.95,0.004,0.0,0.999
1000.0,5.0,0.95,0.006,0.0,0.998
1000.0,5.0,0.95,0.008,0.0,0.998
1000.0,5.0,0.95,0.01,0.0,0.9985
1000.0,5.0,0.95,0.012,0.0,0.9985
1000.0,5.0,0.95,0.014,0.003,0.999
1000.0,5.0,0.95,0.016,0.012,0.999
1000.0,5.0,0.95,0.018000000000000002,0.027,0.9995
1000.0,5.0,0.95,0.020000000000000004,0.077,1.0
1000.0,5.0,0.95,0.022,0.078,1.0
1000.0,5.0,0.95,0.024,0.146,0.9995
1000.0,5.0,0.95,0.026000000000000002,0.154,1.0
1000.0,5.0,0.95,0.028000000000000004,0.206,0.9975
1000.0,5.0,0.95,0.03,0.201,0.998
1000.0,5.0,0.95,0.032,0.261,0.999
1000.0,5.0,0.95,0.034,0.24,0.9985
1000.0,5.0,0.95,0.036000000000000004,0.308,0.9985
1000.0,5.0,0.95,0.038000000000000006,0.323,0.998
1000.0,5.0,0.95,0.04,0.368,0.9975
1000.0,5.0,0.95,0.042,0.383,0.9965
1000.0,5.0,0.95,0.044000000000000004,0.397,0.998
1000.0,5.0,0.95,0.046,0.42,0.9975
1000.0,5.0,0.95,0.048,0.417,0.9985
1000.0,5.0,0.95,0.05,0.431,0.9975
1000.0,5.0,0.95,0.052000000000000005,0.461,0.9985
1000.0,5.0,0.95,0.054000000000000006,0.492,0.9965
1000.0,5.0,0.95,0.056,0.518,0.997
1000.0,5.0,0.95,0.058,0.504,0.9975
1000.0,5.0,0.95,0.060000000000000005,0.519,0.997
1000.0,5.0,0.95,0.062,0.564,0.9955
1000.0,5.0,0.95,0.064,0.563,0.9945
1000.0,5.0,0.95,0.066,0.565,0.9965
1000.0,5.0,0.95,0.068,0.563,0.999
1000.0,5.0,0.95,0.07,0.601,0.995
1000.0,5.0,0.95,0.07200000000000001,0.594,0.995
1000.0,5.0,0.95,0.07400000000000001,0.6,0.994
1000.0,5.0,0.95,0.076,0.619,0.9935
1000.0,5.0,0.95,0.078,0.612,0.9955
1000.0,5.0,0.95,0.08,0.632,0.9955
1000.0,5.0,0.95,0.082,0.632,0.997
1000.0,5.0,0.95,0.084,0.689,0.9935
1000.0,5.0,0.95,0.08600000000000001,0.644,0.9945
1000.0,5.0,0.95,0.08800000000000001,0.678,0.9945
1000.0,5.0,0.95,0.09,0.665,0.995
1000.0,5.0,0.95,0.092,0.702,0.988
1000.0,5.0,0.95,0.094,0.735,0.995
1000.0,5.0,0.95,0.096,0.704,0.9945
1000.0,5.0,0.95,0.098,0.732,0.9905
1000.0,5.0,0.95,0.1,0.7,0.9915
1000.0,5.0,0.95,0.10200000000000001,0.724,0.99
1000.0,5.0,0.95,0.10400000000000001,0.737,0.9905
1000.0,5.0,0.95,0.10600000000000001,0.751,0.987
1000.0,5.0,0.95,0.108,0.732,0.99
1000.0,5.0,0.95,0.11,0.767,0.988
1000.0,5.0,0.95,0.112,0.765,0.9845
1000.0,5.0,0.95,0.114,0.768,0.99
1000.0,5.0,0.95,0.116,0.78,0.986
1000.0,5.0,0.95,0.11800000000000001,0.8,0.984
1000.0,5.0,0.95,0.12000000000000001,0.782,0.984
1000.0,5.0,0.95,0.122,0.795,0.983
1000.0,5.0,0.95,0.124,0.785,0.987
1000.0,5.0,0.95,0.126,0.807,0.9855
1000.0,5.0,0.95,0.128,0.8,0.989
1000.0,5.0,0.95,0.13,0.822,0.984
1000.0,5.0,0.95,0.132,0.845,0.984
1000.0,5.0,0.95,0.134,0.818,0.988
1000.0,5.0,0.95,0.136,0.815,0.978
1000.0,5.0,0.95,0.138,0.827,0.9785
1000.0,5.0,0.95,0.14,0.858,0.9865
1000.0,5.0,0.95,0.14200000000000002,0.862,0.979
1000.0,5.0,0.95,0.14400000000000002,0.84,0.9845
1000.0,5.0,0.95,0.14600000000000002,0.87,0.975
1000.0,5.0,0.95,0.148,0.837,0.98
1000.0,5.0,0.95,0.15,0.851,0.9765
1000.0,5.0,0.95,0.152,0.868,0.9755
1000.0,5.0,0.95,0.154,0.858,0.9805
1000.0,5.0,0.95,0.156,0.849,0.978
1000.0,5.0,0.95,0.158,0.881,0.976
1000.0,5.0,0.95,0.16,0.864,0.9805
1000.0,5.0,0.95,0.162,0.889,0.98
1000.0,5.0,0.95,0.164,0.892,0.973
1000.0,5.0,0.95,0.166,0.881,0.977
1000.0,5.0,0.95,0.168,0.877,0.966
1000.0,5.0,0.95,0.17,0.894,0.975
1000.0,5.0,0.95,0.17200000000000001,0.886,0.969
1000.0,5.0,0.95,0.17400000000000002,0.905,0.974
1000.0,5.0,0.95,0.17600000000000002,0.9,0.9705
1000.0,5.0,0.95,0.178,0.899,0.974
1000.0,5.0,0.95,0.18,0.894,0.965
1000.0,5.0,0.95,0.182,0.887,0.967
1000.0,5.0,0.95,0.184,0.906,0.9645
1000.0,5.0,0.95,0.186,0.899,0.9695
1000.0,5.0,0.95,0.188,0.889,0.967
1000.0,5.0,0.95,0.19,0.928,0.971
1000.0,5.0,0.95,0.192,0.905,0.963
1000.0,5.0,0.95,0.194,0.9,0.9625
1000.0,5.0,0.95,0.196,0.907,0.967
1000.0,5.0,0.95,0.198,0.925,0.956
1000.0,7.0,0.55,0.002,0.0,0.5845
1000.0,7.0,0.55,0.004,0.0,0.624
1000.0,7.0,0.55,0.006,0.028,0.6025
1000.0,7.0,0.55,0.008,0.202,0.5965
1000.0,7.0,0.55,0.01,0.456,0.6005
1000.0,7.0,0.55,0.012,0.665,0.622
1000.0,7.0,0.55,0.014,0.785,0.581
1000.0,7.0,0.55,0.016,0.884,0.6195
1000.0,7.0,0.55,0.018000000000000002,0.927,0.598
1000.0,7.0,0.55,0.020000000000000004,0.96,0.6035
1000.0,7.0,0.55,0.022,0.973,0.6025
1000.0,7.0,0.55,0.024,0.974,0.6165
1000.0,7.0,0.55,0.026000000000000002,0.983,0.6035
1000.0,7.0,0.55,0.028000000000000004,0.985,0.6275
1000.0,7.0,0.55,0.03,0.993,0.5965
1000.0,7.0,0.55,0.032,0.995,0.6255
1000.0,7.0,0.55,0.034,0.992,0.6115
1000.0,7.0,0.55,0.036000000000000004,0.995,0.6195
1000.0,7.0,0.55,0.038000000000000006,0.989,0.6325
1000.0,7.0,0.55,0.04,0.994,0.634
1000.0,7.0,0.55,0.042,0.994,0.6175
1000.0,7.0,0.55,0.044000000000000004,0.996,0.6405
1000.0,7.0,0.55,0.046,0.994,0.635
1000.0,7.0,0.55,0.048,0.994,0.618
1000.0,7.0,0.55,0.05,0.999,0.623
1000.0,7.0,0.55,0.052000000000000005,1.0,0.643
1000.0,7.0,0.55,0.054000000000000006,0.997,0.6475
1000.0,7.0,0.55,0.056,0.999,0.657
1000.0,7.0,0.55,0.058,0.998,0.6625
1000.0,7.0,0.55,0.060000000000000005,0.999,0.66
1000.0,7.0,0.55,0.062,0.996,0.6465
1000.0,7.0,0.55,0.064,0.997,0.6815
1000.0,7.0,0.55,0.066,0.998,0.666
1000.0,7.0,0.55,0.068,0.998,0.677
1000.0,7.0,0.55,0.07,0.999,0.6725
1000.0,7.0,0.55,0.07200000000000001,0.998,0.673
1000.0,7.0,0.55,0.07400000000000001,0.998,0.675
1000.0,7.0,0.55,0.076,0.998,0.6685
1000.0,7.0,0.55,0.078,0.996,0.6995
1000.0,7.0,0.55,0.08,1.0,0.6855
1000.0,7.0,0.55,0.082,0.999,0.654
1000.0,7.0,0.55,0.084,1.0,0.69
1000.0,7.0,0.55,0.08600000000000001,0.999,0.705
1000.0,7.0,0.55,0.08800000000000001,0.999,0.7005
1000.0,7.0,0.55,0.09,0.999,0.6945
1000.0,7.0,0.55,0.092,0.997,0.6855
1000.0,7.0,0.55,0.094,1.0,0.7125
1000.0,7.0,0.55,0.096,0.999,0.7255
1000.0,7.0,0.55,0.098,0.998,0.715
1000.0,7.0,0.55,0.1,0.998,0.709
1000.0,7.0,0.55,0.10200000000000001,0.999,0.687
1000.0,7.0,0.55,0.10400000000000001,0.998,0.7275
1000.0,7.0,0.55,0.10600000000000001,1.0,0.7195
1000.0,7.0,0.55,0.108,1.0,0.7255
1000.0,7.0,0.55,0.11,1.0,0.7275
1000.0,7.0,0.55,0.112,1.0,0.738
1000.0,7.0,0.55,0.114,0.999,0.7345
1000.0,7.0,0.55,0.116,0.999,0.745
1000.0,7.0,0.55,0.11800000000000001,0.999,0.756
1000.0,7.0,0.55,0.12000000000000001,1.0,0.7315
1000.0,7.0,0.55,0.122,1.0,0.753
1000.0,7.0,0.55,0.124,0.999,0.75
1000.0,7.0,0.55,0.126,0.999,0.7325
1000.0,7.0,0.55,0.128,1.0,0.7475
1000.0,7.0,0.55,0.13,0.999,0.7485
1000.0,7.0,0.55,0.132,1.0,0.7625
1000.0,7.0,0.55,0.134,0.998,0.7615
1000.0,7.0,0.55,0.136,0.999,0.776
1000.0,7.0,0.55,0.138,0.998,0.7845
1000.0,7.0,0.55,0.14,0.998,0.771
1000.0,7.0,0.55,0.14200000000000002,0.998,0.7735
1000.0,7.0,0.55,0.14400000000000002,0.999,0.769
1000.0,7.0,0.55,0.14600000000000002,0.999,0.768
1000.0,7.0,0.55,0.148,0.997,0.7735
1000.0,7.0,0.55,0.15,1.0,0.7845
1000.0,7.0,0.55,0.152,0.998,0.796
1000.0,7.0,0.55,0.154,1.0,0.8075
1000.0,7.0,0.55,0.156,1.0,0.795
1000.0,7.0,0.55,0.158,0.997,0.784
1000.0,7.0,0.55,0.16,1.0,0.7875
1000.0,7.0,0.55,0.162,1.0,0.7915
1000.0,7.0,0.55,0.164,1.0,0.7985
1000.0,7.0,0.55,0.166,1.0,0.8025
1000.0,7.0,0.55,0.168,0.999,0.8055
1000.0,7.0,0.55,0.17,0.997,0.8105
1000.0,7.0,0.55,0.17200000000000001,0.999,0.813
1000.0,7.0,0.55,0.17400000000000002,0.999,0.8155
1000.0,7.0,0.55,0.17600000000000002,0.998,0.8005
1000.0,7.0,0.55,0.178,1.0,0.8035
1000.0,7.0,0.55,0.18,1.0,0.8185
1000.0,7.0,0.55,0.182,1.0,0.8225
1000.0,7.0,0.55,0.184,0.999,0.8135
1000.0,7.0,0.55,0.186,1.0,0.842
1000.0,7.0,0.55,0.188,0.999,0.812
1000.0,7.0,0.55,0.19,1.0,0.83
1000.0,7.0,0.55,0.192,1.0,0.8375
1000.0,7.0,0.55,0.194,1.0,0.826
1000.0,7.0,0.55,0.196,1.0,0.821
1000.0,7.0,0.55,0.198,1.0,0.828
1000.0,7.0,0.6,0.002,0.0,0.697
1000.0,7.0,0.6,0.004,0.0,0.7205
1000.0,7.0,0.6,0.006,0.0,0.7055
1000.0,7.0,0.6,0.008,0.0,0.7185
1000.0,7.0,0.6,0.01,0.004,0.7125
1000.0,7.0,0.6,0.012,0.039,0.718
1000.0,7.0,0.6,0.014,0.108,0.727
1000.0,7.0,0.6,0.016,0.229,0.704
1000.0,7.0,0.6,0.018000000000000002,0.369,0.7245
1000.0,7.0,0.6,0.020000000000000004,0.485,0.718
1000.0,7.0,0.6,0.022,0.585,0.726
1000.0,7.0,0.6,0.024,0.714,0.718
1000.0,7.0,0.6,0.026000000000000002,0.772,0.692
1000.0,7.0,0.6,0.028000000000000004,0.833,0.721
1000.0,7.0,0.6,0.03,0.857,0.718
1000.0,7.0,0.6,0.032,0.885,0.7135
1000.0,7.0,0.6,0.034,0.915,0.705
1000.0,7.0,0.6,0.036000000000000004,0.933,0.7185
1000.0,7.0,0.6,0.038000000000000006,0.943,0.7195
1000.0,7.0,0.6,0.04,0.951,0.7135
1000.0,7.0,0.6,0.042,0.969,0.6875
1000.0,7.0,0.6,0.044000000000000004,0.974,0.7065
1000.0,7.0,0.6,0.046,0.972,0.71
1000.0,7.0,0.6,0.048,0.98,0.7045
1000.0,7.0,0.6,0.05,0.986,0.726
1000.0,7.0,0.6,0.052000000000000005,0.987,0.708
1000.0,7.0,0.6,0.054000000000000006,0.987,0.714
1000.0,7.0,0.6,0.056,0.992,0.72
1000.0,7.0,0.6,0.058,0.989,0.7115
1000.0,7.0,0.6,0.060000000000000005,0.993,0.73
1000.0,7.0,0.6,0.062,0.991,0.705
1000.0,7.0,0.6,0.064,0.995,0.7235
1000.0,7.0,0.6,0.066,0.991,0.725
1000.0,7.0,0.6,0.068,0.992,0.7295
1000.0,7.0,0.6,0.07,0.995,0.7315
1000.0,7.0,0.6,0.07200000000000001,0.995,0.735
1000.0,7.0,0.6,0.07400000000000001,0.996,0.744
1000.0,7.0,0.6,0.076,0.999,0.7185
1000.0,7.0,0.6,0.078,0.996,0.7385
1000.0,7.0,0.6,0.08,0.999,0.75
1000.0,7.0,0.6,0.082,0.994,0.753
1000.0,7.0,0.6,0.084,0.997,0.7375
1000.0,7.0,0.6,0.08600000000000001,0.995,0.7455
1000.0,7.0,0.6,0.08800000000000001,0.999,0.7575
1000.0,7.0,0.6,0.09,0.998,0.7385
1000.0,7.0,0.6,0.092,0.998,0.7435
1000.0,7.0,0.6,0.094,0.995,0.763
1000.0,7.0,0.6,0.096,0.996,0.744
1000.0,7.0,0.6,0.098,0.999,0.7745
1000.0,7.0,0.6,0.1,1.0,0.761
1000.0,7.0,0.6,0.10200000000000001,0.996,0.7665
