distribution,voters,mean,std,iterations,true_mean,optimal_correct,optimal_correct_minus_mean,optimal_correct_minus_true_mean,majority_correct,majority_correct_minus_mean,majority_correct_minus_true_mean,optimal_correct_minus_majority_correct,d_majority_correct_d_voters,d_optimal_correct_d_voters,ratio_difference_to_mean,ratio_derivative_by_n,ratio_correct
uniform,3,0.55,0.051961524227066305,1000,0.55,0.659,0.10899999999999999,0.10899999999999999,0.662,0.11199999999999999,0.11199999999999999,-0.003,,,,,
uniform,5,0.55,0.051961524227066305,1000,0.55,0.695,0.1449999999999999,0.1449999999999999,0.691,0.1409999999999999,0.1409999999999999,0.004,,,,,
uniform,7,0.55,0.051961524227066305,1000,0.55,0.697,0.1469999999999999,0.1469999999999999,0.71,0.15999999999999992,0.15999999999999992,-0.013,,,,,
uniform,9,0.55,0.051961524227066305,1000,0.55,0.721,0.17099999999999993,0.17099999999999993,0.719,0.16899999999999993,0.16899999999999993,0.002,,,,,
uniform,11,0.55,0.051961524227066305,1000,0.55,0.745,0.19499999999999995,0.19499999999999995,0.738,0.18799999999999994,0.18799999999999994,0.007,,,,,
uniform,21,0.55,0.051961524227066305,1000,0.55,0.833,0.2829999999999999,0.2829999999999999,0.827,0.2769999999999999,0.2769999999999999,0.006,,,,,
uniform,31,0.55,0.051961524227066305,1000,0.55,0.858,0.30799999999999994,0.30799999999999994,0.855,0.30499999999999994,0.30499999999999994,0.003,,,,,
uniform,41,0.55,0.051961524227066305,1000,0.55,0.893,0.34299999999999997,0.34299999999999997,0.883,0.33299999999999996,0.33299999999999996,0.01,,,,,
uniform,51,0.55,0.051961524227066305,1000,0.55,0.914,0.364,0.364,0.903,0.353,0.353,0.011,,,,,
