voters,mean,std,distribution,iterations,true_mean,true_std,optimal_correct,optimal_correct_minus_mean,optimal_correct_minus_true_mean,majority_correct,majority_correct_minus_mean,majority_correct_minus_true_mean,optimal_correct_minus_majority_correct
3,0.7,0.16,"TruncNorm[0.001,0.999]",1000,0.6885151203927853,0.1484230627507326,0.831,0.131,0.14248487960721468,0.777,0.07700000000000007,0.08848487960721474,0.054
3,0.7,0.32,"TruncNorm[0.001,0.999]",1000,0.6126969280273624,0.2328284215085219,0.849,0.14900000000000002,0.23630307197263756,0.669,-0.030999999999999917,0.05630307197263762,0.18
3,0.7,0.64,"TruncNorm[0.001,0.999]",1000,0.537215225993422,0.2751427950128484,0.877,0.17700000000000005,0.339784774006578,0.551,-0.1489999999999999,0.013784774006578071,0.326
3,0.7,1.28,"TruncNorm[0.001,0.999]",1000,0.5099257037274031,0.28508358943721684,0.878,0.17800000000000005,0.3680742962725969,0.515,-0.18499999999999994,0.005074296272596923,0.363
3,0.7,2.56,"TruncNorm[0.001,0.999]",1000,0.5025201219707741,0.28736184056113045,0.895,0.19500000000000006,0.3924798780292259,0.5,-0.19999999999999996,-0.002520121970774114,0.395
3,0.75,0.02,"TruncNorm[0.001,0.999]",1000,0.75,0.02,0.84,0.08999999999999997,0.08999999999999997,0.84,0.08999999999999997,0.08999999999999997,0.0
3,0.75,0.04,"TruncNorm[0.001,0.999]",1000,0.7499999999385702,0.0399999998087999,0.849,0.09899999999999998,0.09900000006142973,0.851,0.10099999999999998,0.10100000006142973,-0.002
3,0.75,0.08,"TruncNorm[0.001,0.999]",1000,0.7497483741565512,0.07960704648092498,0.853,0.10299999999999998,0.10325162584344882,0.843,0.09299999999999997,0.09325162584344882,0.01
3,0.75,0.16,"TruncNorm[0.001,0.999]",1000,0.7297751958636265,0.14196407909452044,0.859,0.10899999999999999,0.1292248041363735,0.81,0.06000000000000005,0.08022480413637356,0.049
3,0.75,0.32,"TruncNorm[0.001,0.999]",1000,0.6385337571747727,0.227063364800983,0.865,0.11499999999999999,0.22646624282522732,0.692,-0.05800000000000005,0.05346624282522727,0.173
3,0.75,0.64,"TruncNorm[0.001,0.999]",1000,0.5464311734952103,0.27436347860056404,0.868,0.118,0.3215688265047897,0.563,-0.18700000000000006,0.016568826504789635,0.305
3,0.75,1.28,"TruncNorm[0.001,0.999]",1000,0.5124054686409275,0.2850263410111577,0.885,0.135,0.3725945313590725,0.534,-0.21599999999999997,0.021594531359072522,0.351
3,0.75,2.56,"TruncNorm[0.001,0.999]",1000,0.5031501253270607,0.28735812742396716,0.877,0.127,0.3738498746729393,0.497,-0.253,-0.006150125327060718,0.38
3,0.8,0.02,"TruncNorm[0.001,0.999]",1000,0.8,0.02,0.897,0.09699999999999998,0.09699999999999998,0.897,0.09699999999999998,0.09699999999999998,0.0
3,0.8,0.04,"TruncNorm[0.001,0.999]",1000,0.7999999326340764,0.039999832426857375,0.884,0.08399999999999996,0.08400006736592358,0.884,0.08399999999999996,0.08400006736592358,0.0
3,0.8,0.08,"TruncNorm[0.001,0.999]",1000,0.7985439708429357,0.07815452755175457,0.905,0.10499999999999998,0.10645602915706431,0.907,0.10699999999999998,0.10845602915706432,-0.002
3,0.8,0.16,"TruncNorm[0.001,0.999]",1000,0.7670262991644978,0.13398020141549968,0.898,0.09799999999999998,0.1309737008355022,0.864,0.06399999999999995,0.09697370083550216,0.034
3,0.8,0.32,"TruncNorm[0.001,0.999]",1000,0.662996996694915,0.22046169000853547,0.874,0.07399999999999995,0.21100300330508504,0.718,-0.08200000000000007,0.05500300330508501,0.156
3,0.8,0.64,"TruncNorm[0.001,0.999]",1000,0.5555893318240682,0.273417648249734,0.873,0.07299999999999995,0.3174106681759318,0.609,-0.19100000000000006,0.053410668175931764,0.264
