distribution,voters,mean,std,iterations,true_mean,optimal_correct,optimal_correct_minus_mean,optimal_correct_minus_true_mean,majority_correct,majority_correct_minus_mean,majority_correct_minus_true_mean,optimal_correct_minus_majority_correct,d_majority_correct_d_voters,d_optimal_correct_d_voters,ratio_difference_to_mean,ratio_derivative_by_n,ratio_correct
truncnorm,41.0,0.55,0.03,1000.0,0.5533231948878277,0.792,0.242,0.2386768051121723,0.756,0.2059999999999999,0.2026768051121723,0.036,0.018,0.019,0.8491684184264119,0.9473684210526316,0.9545454545454544
truncnorm,51.0,0.55,0.03,1000.0,0.5533231948878277,0.818,0.2679999999999999,0.2646768051121723,0.779,0.2289999999999999,0.2256768051121723,0.039,0.0115,0.0129999999999999,0.8526504807118575,0.8846153846153914,0.9523227383863082
truncnorm,3.0,0.55,0.04,1000.0,0.5584696183361306,0.597,0.0469999999999999,0.0385303816638693,0.589,0.0389999999999999,0.0305303816638693,0.008,0.0,0.0,0.7923716388332129,,0.9865996649916248
truncnorm,5.0,0.55,0.04,1000.0,0.5584696183361306,0.61,0.0599999999999999,0.0515303816638693,0.589,0.0389999999999999,0.0305303816638693,0.021,0.0,0.0065,0.5924734239893236,0.0,0.9655737704918032
truncnorm,7.0,0.55,0.04,1000.0,0.5584696183361306,0.642,0.0919999999999999,0.0835303816638693,0.626,0.0759999999999999,0.0675303816638693,0.016,0.0185,0.016,0.8084529283682091,1.15625,0.9750778816199376
truncnorm,9.0,0.55,0.04,1000.0,0.5584696183361306,0.642,0.0919999999999999,0.0835303816638693,0.609,0.0589999999999999,0.0505303816638693,0.033,-0.0085,0.0,0.6049341647594314,-inf,0.9485981308411214
truncnorm,11.0,0.55,0.04,1000.0,0.5584696183361306,0.675,0.125,0.1165303816638694,0.659,0.1089999999999999,0.1005303816638694,0.016,0.025,0.0165,0.8626967510828908,1.5151515151515151,0.9762962962962964
truncnorm,21.0,0.55,0.04,1000.0,0.5584696183361306,0.735,0.1849999999999999,0.1765303816638693,0.709,0.1589999999999999,0.1505303816638693,0.026,0.0249999999999999,0.0299999999999999,0.8527165706268823,0.8333333333333328,0.964625850340136
truncnorm,31.0,0.55,0.04,1000.0,0.5584696183361306,0.748,0.1979999999999999,0.1895303816638693,0.721,0.1709999999999999,0.1625303816638693,0.027,0.006,0.0065,0.8575426284537099,0.9230769230769232,0.963903743315508
truncnorm,41.0,0.55,0.04,1000.0,0.5584696183361306,0.783,0.2329999999999999,0.2245303816638694,0.773,0.2229999999999999,0.2145303816638694,0.01,0.026,0.0175,0.9554625974182398,1.4857142857142855,0.9872286079182632
truncnorm,51.0,0.55,0.04,1000.0,0.5584696183361306,0.852,0.3019999999999999,0.2935303816638693,0.812,0.262,0.2535303816638694,0.04,0.0195,0.0344999999999999,0.8637279051890269,0.5652173913043494,0.9530516431924884
truncnorm,3.0,0.55,0.07,1000.0,0.5788347324891652,0.617,0.0669999999999999,0.0381652675108348,0.605,0.0549999999999999,0.0261652675108348,0.012,0.0,0.0,0.685577993221368,,0.9805510534846028
truncnorm,5.0,0.55,0.07,1000.0,0.5788347324891652,0.665,0.1149999999999999,0.0861652675108348,0.649,0.0989999999999999,0.0701652675108348,0.016,0.022,0.024,0.814310331039266,0.9166666666666666,0.97593984962406
truncnorm,7.0,0.55,0.07,1000.0,0.5788347324891652,0.71,0.1599999999999999,0.1311652675108348,0.68,0.13,0.1011652675108348,0.03,0.0155,0.0224999999999999,0.7712809147625771,0.688888888888892,0.9577464788732396
truncnorm,9.0,0.55,0.07,1000.0,0.5788347324891652,0.702,0.1519999999999999,0.1231652675108347,0.691,0.1409999999999999,0.1121652675108347,0.011,0.0054999999999999,-0.004,0.9106891072271464,-1.374999999999975,0.9843304843304844
truncnorm,11.0,0.55,0.07,1000.0,0.5788347324891652,0.726,0.1759999999999999,0.1471652675108348,0.715,0.1649999999999999,0.1361652675108348,0.011,0.012,0.012,0.9252541025062848,1.0,0.9848484848484848
truncnorm,21.0,0.55,0.07,1000.0,0.5788347324891652,0.817,0.2669999999999999,0.2381652675108347,0.776,0.2259999999999999,0.1971652675108348,0.041,0.0305,0.0454999999999999,0.8278506331821255,0.6703296703296717,0.9498164014687884
truncnorm,31.0,0.55,0.07,1000.0,0.5788347324891652,0.855,0.3049999999999999,0.2761652675108348,0.796,0.246,0.2171652675108348,0.059,0.01,0.019,0.7863598108053712,0.5263157894736842,0.9309941520467836
truncnorm,41.0,0.55,0.07,1000.0,0.5788347324891652,0.884,0.3339999999999999,0.3051652675108348,0.843,0.2929999999999999,0.2641652675108348,0.041,0.0234999999999999,0.0145,0.865646571333534,1.6206896551724068,0.9536199095022624
truncnorm,51.0,0.55,0.07,1000.0,0.5788347324891652,0.912,0.362,0.3331652675108348,0.876,0.3259999999999999,0.2971652675108348,0.036,0.0165,0.014,0.8919455192044312,1.1785714285714286,0.9605263157894736
truncnorm,3.0,0.55,0.08,1000.0,0.5862472077293333,0.633,0.0829999999999999,0.0467527922706667,0.621,0.0709999999999999,0.0347527922706667,0.012,0.0,0.0,0.7433308382838782,,0.981042654028436
truncnorm,5.0,0.55,0.08,1000.0,0.5862472077293333,0.672,0.122,0.0857527922706667,0.644,0.0939999999999999,0.0577527922706667,0.028,0.0115,0.0195,0.6734800202001363,0.5897435897435898,0.9583333333333331
truncnorm,7.0,0.55,0.08,1000.0,0.5862472077293333,0.701,0.1509999999999999,0.1147527922706667,0.667,0.1169999999999999,0.0807527922706667,0.034,0.0115,0.0144999999999999,0.7037109134581718,0.7931034482758675,0.9514978601997148
truncnorm,9.0,0.55,0.08,1000.0,0.5862472077293333,0.736,0.1859999999999999,0.1497527922706667,0.704,0.1539999999999999,0.1177527922706667,0.032,0.0184999999999999,0.0175,0.7863145019549121,1.0571428571428512,0.9565217391304348
truncnorm,11.0,0.55,0.08,1000.0,0.5862472077293333,0.789,0.239,0.2027527922706667,0.735,0.1849999999999999,0.1487527922706667,0.054,0.0155,0.0265,0.7336658134507357,0.5849056603773585,0.9315589353612168
truncnorm,21.0,0.55,0.08,1000.0,0.5862472077293333,0.818,0.2679999999999999,0.2317527922706667,0.767,0.2169999999999999,0.1807527922706667,0.051,0.016,0.0144999999999999,0.7799379265280372,1.1034482758620765,0.9376528117359414
truncnorm,31.0,0.55,0.08,1000.0,0.5862472077293333,0.849,0.2989999999999999,0.2627527922706667,0.809,0.259,0.2227527922706668,0.04,0.021,0.0155,0.8477656520628136,1.3548387096774197,0.9528857479387516
truncnorm,41.0,0.55,0.08,1000.0,0.5862472077293333,0.921,0.371,0.3347527922706668,0.865,0.3149999999999999,0.2787527922706667,0.056,0.0279999999999999,0.036,0.8327123737485634,0.777777777777775,0.9391965255157436
truncnorm,51.0,0.55,0.08,1000.0,0.5862472077293333,0.936,0.386,0.3497527922706668,0.896,0.346,0.3097527922706667,0.04,0.0155,0.0075,0.885633507768982,2.066666666666667,0.9572649572649572
truncnorm,3.0,0.55,0.09,1000.0,0.5937931619750162,0.65,0.0999999999999999,0.0562068380249838,0.653,0.1029999999999999,0.0592068380249838,-0.003,0.0,0.0,1.0533742887060558,,1.004615384615385
truncnorm,5.0,0.55,0.09,1000.0,0.5937931619750162,0.699,0.1489999999999999,0.1052068380249837,0.675,0.125,0.0812068380249838,0.024,0.011,0.0244999999999999,0.7718779458584186,0.4489795918367364,0.9656652360515022
truncnorm,7.0,0.55,0.09,1000.0,0.5937931619750162,0.726,0.1759999999999999,0.1322068380249837,0.701,0.1509999999999999,0.1072068380249837,0.025,0.0129999999999999,0.0135,0.8109023680357922,0.9629629629629556,0.965564738292011
truncnorm,9.0,0.55,0.09,1000.0,0.5937931619750162,0.762,0.2119999999999999,0.1682068380249838,0.731,0.1809999999999999,0.1372068380249838,0.031,0.015,0.018,0.8157030929063921,0.8333333333333334,0.9593175853018372
truncnorm,11.0,0.55,0.09,1000.0,0.5937931619750162,0.784,0.2339999999999999,0.1902068380249838,0.752,0.2019999999999999,0.1582068380249838,0.032,0.0105,0.011,0.831762094716086,0.9545454545454548,0.9591836734693876
truncnorm,21.0,0.55,0.09,1000.0,0.5937931619750162,0.861,0.3109999999999999,0.2672068380249838,0.818,0.2679999999999999,0.2242068380249837,0.043,0.0329999999999999,0.0384999999999999,0.8390759745602783,0.8571428571428567,0.9500580720092916
truncnorm,31.0,0.55,0.09,1000.0,0.5937931619750162,0.88,0.3299999999999999,0.2862068380249838,0.836,0.2859999999999999,0.2422068380249837,0.044,0.009,0.0095,0.8462650288035423,0.9473684210526316,0.95
truncnorm,41.0,0.55,0.09,1000.0,0.5937931619750162,0.925,0.375,0.3312068380249838,0.883,0.3329999999999999,0.2892068380249838,0.042,0.0235,0.0225,0.8731910239219403,1.0444444444444445,0.9545945945945944
truncnorm,51.0,0.55,0.09,1000.0,0.5937931619750162,0.96,0.4099999999999999,0.3662068380249837,0.924,0.374,0.3302068380249838,0.036,0.0205,0.0174999999999999,0.901694899543236,1.171428571428578,0.9625
truncnorm,3.0,0.55,0.12,1000.0,0.6168295337958563,0.716,0.1659999999999999,0.0991704662041437,0.687,0.137,0.0701704662041438,0.029,0.0,0.0,0.7075742294051233,,0.9594972067039108
truncnorm,5.0,0.55,0.12,1000.0,0.6168295337958563,0.731,0.1809999999999999,0.1141704662041437,0.719,0.1689999999999999,0.1021704662041437,0.012,0.0159999999999999,0.0075,0.8948940089414782,2.13333333333332,0.9835841313269492
truncnorm,7.0,0.55,0.12,1000.0,0.6168295337958563,0.763,0.2129999999999999,0.1461704662041437,0.741,0.1909999999999999,0.1241704662041437,0.022,0.011,0.016,0.8494907995348766,0.6875,0.9711664482306684
truncnorm,9.0,0.55,0.12,1000.0,0.6168295337958563,0.821,0.2709999999999999,0.2041704662041437,0.773,0.2229999999999999,0.1561704662041437,0.048,0.016,0.0289999999999999,0.764902334346407,0.5517241379310364,0.9415347137637028
truncnorm,11.0,0.55,0.12,1000.0,0.6168295337958563,0.826,0.2759999999999999,0.2091704662041437,0.772,0.2219999999999999,0.1551704662041437,0.054,-0.0005,0.0025,0.7418373588779129,-0.2,0.9346246973365618
truncnorm,21.0,0.55,0.12,1000.0,0.6168295337958563,0.928,0.378,0.3111704662041438,0.869,0.3189999999999999,0.2521704662041437,0.059,0.0484999999999999,0.051,0.8103933168217414,0.9509803921568608,0.9364224137931034
truncnorm,31.0,0.55,0.12,1000.0,0.6168295337958563,0.941,0.3909999999999999,0.3241704662041437,0.897,0.347,0.2801704662041437,0.044,0.014,0.0064999999999999,0.8642689430804245,2.153846153846187,0.9532412327311371
truncnorm,41.0,0.55,0.12,1000.0,0.6168295337958563,0.979,0.4289999999999999,0.3621704662041437,0.943,0.3929999999999999,0.3261704662041437,0.036,0.0229999999999999,0.019,0.9005992940912305,1.2105263157894683,0.9632277834525024
truncnorm,51.0,0.55,0.12,1000.0,0.6168295337958563,0.986,0.4359999999999999,0.3691704662041437,0.945,0.3949999999999999,0.3281704662041437,0.041,0.001,0.0035,0.8889401949685547,0.2857142857142857,0.95841784989858
truncnorm,3.0,0.55,0.13,1000.0,0.6245010983283475,0.705,0.1549999999999999,0.0804989016716524,0.686,0.136,0.0614989016716525,0.019,0.0,0.0,0.7639719349526141,,0.9730496453900712
truncnorm,5.0,0.55,0.13,1000.0,0.6245010983283475,0.777,0.2269999999999999,0.1524989016716524,0.744,0.1939999999999999,0.1194989016716524,0.033,0.0289999999999999,0.036,0.7836049988671212,0.8055555555555529,0.9575289575289576
truncnorm,7.0,0.55,0.13,1000.0,0.6245010983283475,0.799,0.249,0.1744989016716525,0.748,0.1979999999999999,0.1234989016716524,0.051,0.002,0.011,0.7077345501236177,0.1818181818181818,0.9361702127659574
truncnorm,9.0,0.55,0.13,1000.0,0.6245010983283475,0.851,0.3009999999999999,0.2264989016716524,0.801,0.251,0.1764989016716525,0.05,0.0265,0.0259999999999999,0.779248377669914,1.0192307692307732,0.9412455934195064
truncnorm,11.0,0.55,0.13,1000.0,0.6245010983283475,0.874,0.3239999999999999,0.2494989016716524,0.814,0.2639999999999999,0.1894989016716524,0.06,0.0064999999999999,0.0115,0.759517979446011,0.5652173913043391,0.931350114416476
truncnorm,21.0,0.55,0.13,1000.0,0.6245010983283475,0.932,0.382,0.3074989016716525,0.882,0.3319999999999999,0.2574989016716524,0.05,0.034,0.029,0.837397793201258,1.1724137931034484,0.946351931330472
truncnorm,31.0,0.55,0.13,1000.0,0.6245010983283475,0.966,0.4159999999999999,0.3414989016716524,0.927,0.377,0.3024989016716525,0.039,0.0225,0.0169999999999999,0.8857975829231275,1.3235294117647136,0.9596273291925468
truncnorm,41.0,0.55,0.13,1000.0,0.6245010983283475,0.987,0.4369999999999999,0.3624989016716524,0.955,0.4049999999999999,0.3304989016716524,0.032,0.0139999999999999,0.0105,0.9117238704657228,1.3333333333333235,0.96757852077001
truncnorm,51.0,0.55,0.13,1000.0,0.6245010983283475,0.982,0.4319999999999999,0.3574989016716524,0.961,0.4109999999999999,0.3364989016716524,0.021,0.003,-0.0025,0.9412585607905236,-1.2,0.9786150712830956
truncnorm,3.0,0.55,0.14,1000.0,0.6320664588183131,0.735,0.1849999999999999,0.1029335411816868,0.696,0.1459999999999999,0.0639335411816868,0.039,0.0,0.0,0.6211147547021476,,0.946938775510204
truncnorm,5.0,0.55,0.14,1000.0,0.6320664588183131,0.758,0.2079999999999999,0.1259335411816868,0.734,0.1839999999999999,0.1019335411816868,0.024,0.019,0.0115,0.8094232896589899,1.6521739130434785,0.9683377308707124
truncnorm,7.0,0.55,0.14,1000.0,0.6320664588183131,0.798,0.248,0.1659335411816869,0.759,0.2089999999999999,0.1269335411816868,0.039,0.0125,0.02,0.7649661441426266,0.625,0.9511278195488722
truncnorm,9.0,0.55,0.14,1000.0,0.6320664588183131,0.826,0.2759999999999999,0.1939335411816868,0.778,0.2279999999999999,0.1459335411816869,0.048,0.0095,0.0139999999999999,0.7524925306498113,0.6785714285714334,0.9418886198547216
truncnorm,11.0,0.55,0.14,1000.0,0.6320664588183131,0.862,0.3119999999999999,0.2299335411816868,0.804,0.254,0.1719335411816869,0.058,0.013,0.018,0.7477531998945296,0.7222222222222222,0.9327146171693736
truncnorm,21.0,0.55,0.14,1000.0,0.6320664588183131,0.944,0.3939999999999999,0.3119335411816868,0.904,0.354,0.2719335411816869,0.04,0.0499999999999999,0.0409999999999999,0.8717675571262092,1.219512195121952,0.957627118644068
truncnorm,31.0,0.55,0.14,1000.0,0.6320664588183131,0.975,0.4249999999999999,0.3429335411816868,0.931,0.381,0.2989335411816869,0.044,0.0135,0.0155,0.8716952566133256,0.8709677419354839,0.954871794871795
truncnorm,41.0,0.55,0.14,1000.0,0.6320664588183131,0.983,0.4329999999999999,0.3509335411816868,0.965,0.4149999999999999,0.3329335411816868,0.018,0.0169999999999999,0.004,0.9487082370656584,4.249999999999975,0.9816887080366226
truncnorm,51.0,0.55,0.14,1000.0,0.6320664588183131,0.991,0.4409999999999999,0.3589335411816868,0.975,0.4249999999999999,0.3429335411816868,0.016,0.005,0.004,0.9554235027818117,1.25,0.9838546922300706
truncnorm,3.0,0.6,0.02,1000.0,0.6000000381320322,0.665,0.065,0.0649999618679678,0.665,0.065,0.0649999618679678,0.0,0.0,0.0,1.0,,1.0
truncnorm,5.0,0.6,0.02,1000.0,0.6000000381320322,0.671,0.071,0.0709999618679678,0.674,0.074,0.0739999618679678,-0.003,0.0045,0.003,1.0422535438199083,1.4999999999999998,1.0044709388971684
truncnorm,7.0,0.6,0.02,1000.0,0.6000000381320322,0.72,0.12,0.1199999618679678,0.72,0.12,0.1199999618679678,0.0,0.0229999999999999,0.0244999999999999,1.0,0.9387755102040812,1.0
truncnorm,9.0,0.6,0.02,1000.0,0.6000000381320322,0.733,0.133,0.1329999618679678,0.728,0.128,0.1279999618679678,0.005,0.004,0.0065,0.962406004259132,0.6153846153846154,0.9931787175989086
truncnorm,11.0,0.6,0.02,1000.0,0.6000000381320322,0.77,0.17,0.1699999618679678,0.763,0.163,0.1629999618679678,0.007,0.0175,0.0185,0.9588235201756302,0.945945945945946,0.9909090909090909
truncnorm,21.0,0.6,0.02,1000.0,0.6000000381320322,0.822,0.2219999999999999,0.2219999618679677,0.815,0.2149999999999999,0.2149999618679677,0.007,0.0259999999999999,0.0259999999999999,0.9684684630524252,1.0,0.9914841849148418
truncnorm,31.0,0.6,0.02,1000.0,0.6000000381320322,0.867,0.267,0.2669999618679678,0.852,0.252,0.2519999618679678,0.015,0.0185,0.0225,0.9438202166956956,0.8222222222222222,0.9826989619377162
truncnorm,41.0,0.6,0.02,1000.0,0.6000000381320322,0.906,0.306,0.3059999618679678,0.903,0.303,0.3029999618679678,0.003,0.0255,0.0195,0.9901960772096616,1.3076923076923077,0.9966887417218544
truncnorm,51.0,0.6,0.02,1000.0,0.6000000381320322,0.931,0.331,0.3309999618679679,0.928,0.328,0.3279999618679678,0.003,0.0125,0.0125,0.9909365548471069,1.0,0.9967776584317938
truncnorm,3.0,0.6,0.03,1000.0,0.6000517020621967,0.629,0.029,0.0289482979378032,0.623,0.023,0.0229482979378032,0.006,0.0,0.0,0.7927339281607751,,0.9904610492845788
truncnorm,5.0,0.6,0.03,1000.0,0.6000517020621967,0.668,0.068,0.0679482979378033,0.668,0.068,0.0679482979378033,0.0,0.0225,0.0195,1.0,1.1538461538461535,1.0
truncnorm,7.0,0.6,0.03,1000.0,0.6000517020621967,0.686,0.086,0.0859482979378033,0.682,0.082,0.0819482979378033,0.004,0.007,0.009,0.9534603930970847,0.7777777777777779,0.9941690962099126
truncnorm,9.0,0.6,0.03,1000.0,0.6000517020621967,0.754,0.154,0.1539482979378033,0.743,0.143,0.1429482979378032,0.011,0.0304999999999999,0.0339999999999999,0.9285474399694617,0.8970588235294115,0.9854111405835544
truncnorm,11.0,0.6,0.03,1000.0,0.6000517020621967,0.759,0.159,0.1589482979378033,0.747,0.147,0.1469482979378032,0.012,0.002,0.0025,0.9245037527567882,0.8,0.984189723320158
truncnorm,21.0,0.6,0.03,1000.0,0.6000517020621967,0.839,0.239,0.2389482979378032,0.84,0.24,0.2399482979378032,-0.001,0.0464999999999999,0.0399999999999999,1.0041850057465582,1.1625000000000003,1.00119189511323
truncnorm,31.0,0.6,0.03,1000.0,0.6000517020621967,0.868,0.268,0.2679482979378033,0.866,0.266,0.2659482979378033,0.002,0.013,0.0145,0.9925358734674096,0.8965517241379309,0.9976958525345622
truncnorm,41.0,0.6,0.03,1000.0,0.6000517020621967,0.921,0.321,0.3209482979378033,0.908,0.308,0.3079482979378033,0.013,0.021,0.0265,0.9594950336751148,0.7924528301886793,0.985884907709012
truncnorm,51.0,0.6,0.03,1000.0,0.6000517020621967,0.945,0.345,0.3449482979378032,0.937,0.3370000000000001,0.3369482979378033,0.008,0.0145,0.0119999999999999,0.9768081186432108,1.2083333333333437,0.9915343915343916
truncnorm,3.0,0.6,0.04,1000.0,0.6007511217813778,0.668,0.068,0.0672488782186222,0.663,0.063,0.0622488782186222,0.005,0.0,0.0,0.9256493173946292,,0.9925149700598802
truncnorm,5.0,0.6,0.04,1000.0,0.6007511217813778,0.69,0.0899999999999999,0.0892488782186221,0.673,0.073,0.0722488782186222,0.017,0.005,0.0109999999999999,0.8095214154024764,0.4545454545454587,0.97536231884058
truncnorm,7.0,0.6,0.04,1000.0,0.6007511217813778,0.718,0.118,0.1172488782186221,0.717,0.1169999999999999,0.1162488782186221,0.001,0.0219999999999999,0.014,0.9914711337524664,1.5714285714285643,0.9986072423398328
truncnorm,9.0,0.6,0.04,1000.0,0.6007511217813778,0.744,0.144,0.1432488782186222,0.751,0.151,0.1502488782186222,-0.007,0.017,0.013,1.048866002212714,1.307692307692308,1.0094086021505375
truncnorm,11.0,0.6,0.04,1000.0,0.6007511217813778,0.753,0.153,0.1522488782186222,0.737,0.137,0.1362488782186222,0.016,-0.007,0.0045,0.8949089136996808,-1.5555555555555558,0.9787516600265604
truncnorm,21.0,0.6,0.04,1000.0,0.6007511217813778,0.867,0.267,0.2662488782186222,0.844,0.244,0.2432488782186221,0.023,0.0534999999999999,0.0569999999999999,0.9136146595099854,0.93859649122807,0.9734717416378316
truncnorm,31.0,0.6,0.04,1000.0,0.6007511217813778,0.88,0.28,0.2792488782186222,0.861,0.261,0.2602488782186222,0.019,0.0085,0.0065,0.9319603354498526,1.307692307692308,0.9784090909090908
truncnorm,41.0,0.6,0.04,1000.0,0.6007511217813778,0.924,0.324,0.3232488782186222,0.917,0.317,0.3162488782186222,0.007,0.028,0.022,0.9783448591111096,1.272727272727273,0.9924242424242424
truncnorm,51.0,0.6,0.04,1000.0,0.6007511217813778,0.946,0.346,0.3452488782186221,0.938,0.3379999999999999,0.3372488782186221,0.008,0.0104999999999999,0.0109999999999999,0.9768283099389704,0.954545454545454,0.9915433403805496
truncnorm,3.0,0.6,0.07,1000.0,0.6111490891665544,0.685,0.085,0.0738509108334456,0.661,0.061,0.0498509108334456,0.024,0.0,0.0,0.6750209343507396,,0.964963503649635
truncnorm,5.0,0.6,0.07,1000.0,0.6111490891665544,0.701,0.1009999999999999,0.0898509108334455,0.698,0.0979999999999999,0.0868509108334455,0.003,0.0184999999999999,0.0079999999999999,0.9666113568335324,2.3125000000000164,0.9957203994293866
truncnorm,7.0,0.6,0.07,1000.0,0.6111490891665544,0.747,0.147,0.1358509108334455,0.728,0.128,0.1168509108334455,0.019,0.015,0.023,0.8601407978538018,0.6521739130434783,0.9745649263721552
truncnorm,9.0,0.6,0.07,1000.0,0.6111490891665544,0.795,0.195,0.1838509108334456,0.754,0.154,0.1428509108334456,0.041,0.013,0.024,0.7769932179604877,0.5416666666666666,0.9484276729559749
truncnorm,11.0,0.6,0.07,1000.0,0.6111490891665544,0.818,0.2179999999999999,0.2068509108334455,0.794,0.194,0.1828509108334456,0.024,0.02,0.0114999999999999,0.8839744050277618,1.739130434782624,0.9706601466992666
truncnorm,21.0,0.6,0.07,1000.0,0.6111490891665544,0.869,0.269,0.2578509108334456,0.84,0.24,0.2288509108334455,0.029,0.0229999999999999,0.0255,0.8875319078522389,0.9019607843137216,0.9666283084004604
truncnorm,31.0,0.6,0.07,1000.0,0.6111490891665544,0.931,0.331,0.3198509108334456,0.887,0.287,0.2758509108334456,0.044,0.0235,0.031,0.8624359083882306,0.7580645161290323,0.9527389903329752
truncnorm,41.0,0.6,0.07,1000.0,0.6111490891665544,0.952,0.352,0.3408509108334455,0.933,0.3330000000000001,0.3218509108334456,0.019,0.023,0.0104999999999999,0.9442571535057916,2.190476190476211,0.9800420168067228
truncnorm,51.0,0.6,0.07,1000.0,0.6111490891665544,0.966,0.366,0.3548509108334455,0.951,0.351,0.3398509108334455,0.015,0.0089999999999999,0.007,0.957728726228237,1.2857142857142714,0.984472049689441
truncnorm,3.0,0.6,0.08,1000.0,0.6166366939012383,0.683,0.083,0.0663633060987617,0.69,0.0899999999999999,0.0733633060987616,-0.007,0.0,0.0,1.1054799769858137,,1.0102489019033674
truncnorm,5.0,0.6,0.08,1000.0,0.6166366939012383,0.734,0.134,0.1173633060987616,0.707,0.1069999999999999,0.0903633060987616,0.027,0.0085,0.0254999999999999,0.7699451310848434,0.3333333333333346,0.9632152588555858
truncnorm,7.0,0.6,0.08,1000.0,0.6166366939012383,0.779,0.179,0.1623633060987617,0.762,0.162,0.1453633060987617,0.017,0.0275,0.0225,0.8952965395416418,1.2222222222222223,0.9781771501925546
truncnorm,9.0,0.6,0.08,1000.0,0.6166366939012383,0.8,0.2,0.1833633060987617,0.774,0.174,0.1573633060987617,0.026,0.006,0.0105,0.85820499993605,0.5714285714285714,0.9675
truncnorm,11.0,0.6,0.08,1000.0,0.6166366939012383,0.822,0.2219999999999999,0.2053633060987616,0.781,0.181,0.1643633060987617,0.041,0.0035,0.0109999999999999,0.8003538179294672,0.318181818181821,0.9501216545012168
