voters,mean,std,distribution,iterations,true_mean,true_std,optimal_correct,optimal_correct_minus_mean,optimal_correct_minus_true_mean,majority_correct,majority_correct_minus_mean,majority_correct_minus_true_mean,optimal_correct_minus_majority_correct
3,0.6,0.16,"TruncNorm[0.501,0.999]",1000,0.6687140065796335,0.11009406720073768,0.777,0.17700000000000005,0.10828599342036649,0.726,0.126,0.05728599342036644,0.051
3,0.6,0.32,"TruncNorm[0.501,0.999]",1000,0.7223067658239443,0.13646260162344376,0.859,0.259,0.13669323417605572,0.822,0.22199999999999998,0.09969323417605569,0.037
3,0.6,0.64,"TruncNorm[0.501,0.999]",1000,0.7425871143627151,0.14219891525746767,0.865,0.265,0.12241288563728492,0.827,0.22699999999999998,0.08441288563728488,0.038
3,0.6,1.28,"TruncNorm[0.501,0.999]",1000,0.7481174739879901,0.14339035092687982,0.88,0.28,0.1318825260120099,0.825,0.22499999999999998,0.07688252601200984,0.055
3,0.6,2.56,"TruncNorm[0.501,0.999]",1000,0.7495275673478567,0.1436690932209757,0.876,0.276,0.12647243265214325,0.831,0.23099999999999998,0.08147243265214321,0.045
3,0.65,0.02,"TruncNorm[0.501,0.999]",1000,0.6500000000000071,0.019999999999973646,0.71,0.05999999999999994,0.05999999999999284,0.71,0.05999999999999994,0.05999999999999284,0.0
3,0.65,0.04,"TruncNorm[0.501,0.999]",1000,0.6500154866964568,0.03997114262052274,0.727,0.07699999999999996,0.07698451330354317,0.727,0.07699999999999996,0.07698451330354317,0.0
3,0.65,0.08,"TruncNorm[0.501,0.999]",1000,0.6558123768511287,0.07415499422458946,0.739,0.08899999999999997,0.08318762314887129,0.731,0.08099999999999996,0.07518762314887129,0.008
3,0.65,0.16,"TruncNorm[0.501,0.999]",1000,0.6938003471266702,0.11626398074589801,0.807,0.15700000000000003,0.11319965287332989,0.776,0.126,0.08219965287332986,0.031
3,0.65,0.32,"TruncNorm[0.501,0.999]",1000,0.7314605510070987,0.13732074481537337,0.868,0.21799999999999997,0.13653944899290127,0.845,0.19499999999999995,0.11353944899290125,0.023
3,0.65,0.64,"TruncNorm[0.501,0.999]",1000,0.7450566115747727,0.14226213855243258,0.871,0.22099999999999997,0.12594338842522734,0.846,0.19599999999999995,0.10094338842522732,0.025
3,0.65,1.28,"TruncNorm[0.501,0.999]",1000,0.7487449587291474,0.14339445200819842,0.877,0.22699999999999998,0.12825504127085263,0.844,0.19399999999999995,0.0952550412708526,0.033
3,0.65,2.56,"TruncNorm[0.501,0.999]",1000,0.7496850445205746,0.14366935185965607,0.888,0.238,0.1383149554794254,0.838,0.18799999999999994,0.08831495547942536,0.05
3,0.7,0.02,"TruncNorm[0.501,0.999]",1000,0.7,0.02,0.783,0.08300000000000007,0.08300000000000007,0.783,0.08300000000000007,0.08300000000000007,0.0
3,0.7,0.04,"TruncNorm[0.501,0.999]",1000,0.7000000673659118,0.039999832426813486,0.771,0.07100000000000006,0.07099993263408821,0.772,0.07200000000000006,0.07199993263408822,-0.001
3,0.7,0.08,"TruncNorm[0.501,0.999]",1000,0.7014264121509118,0.07809796562816422,0.79,0.09000000000000008,0.0885735878490882,0.786,0.08600000000000008,0.0845735878490882,0.004
3,0.7,0.16,"TruncNorm[0.501,0.999]",1000,0.7212403603702423,0.12038126829781363,0.84,0.14,0.11875963962975766,0.809,0.1090000000000001,0.08775963962975775,0.031
3,0.7,0.32,"TruncNorm[0.501,0.999]",1000,0.7407068605415329,0.13784144116631583,0.871,0.17100000000000004,0.1302931394584671,0.841,0.14100000000000001,0.10029313945846707,0.03
3,0.7,0.64,"TruncNorm[0.501,0.999]",1000,0.7475278660881964,0.1423001020684838,0.877,0.17700000000000005,0.12947213391180357,0.844,0.14400000000000002,0.09647213391180354,0.033
3,0.7,1.28,"TruncNorm[0.501,0.999]",1000,0.7493724721854067,0.1433969127796196,0.881,0.18100000000000005,0.1316275278145933,0.842,0.14200000000000002,0.09262752781459327,0.039
3,0.7,2.56,"TruncNorm[0.501,0.999]",1000,0.7498425221468892,0.14366950704336703,0.876,0.17600000000000005,0.12615747785311082,0.839,0.139,0.08915747785311079,0.037
3,0.75,0.02,"TruncNorm[0.501,0.999]",1000,0.75,0.02,0.82,0.06999999999999995,0.06999999999999995,0.82,0.06999999999999995,0.06999999999999995,0.0
3,0.75,0.04,"TruncNorm[0.501,0.999]",1000,0.75,0.0399999996175998,0.836,0.08599999999999997,0.08599999999999997,0.835,0.08499999999999996,0.08499999999999996,0.001
3,0.75,0.08,"TruncNorm[0.501,0.999]",1000,0.75,0.07921220791613157,0.86,0.10999999999999999,0.10999999999999999,0.846,0.09599999999999997,0.09599999999999997,0.014
3,0.75,0.16,"TruncNorm[0.501,0.999]",1000,0.75,0.121831827498384,0.862,0.11199999999999999,0.11199999999999999,0.848,0.09799999999999998,0.09799999999999998,0.014
3,0.75,0.32,"TruncNorm[0.501,0.999]",1000,0.75,0.13801598692405526,0.865,0.11499999999999999,0.11499999999999999,0.839,0.08899999999999997,0.08899999999999997,0.026
3,0.75,0.64,"TruncNorm[0.501,0.999]",1000,0.75,0.14231276150116073,0.89,0.14,0.14,0.851,0.10099999999999998,0.10099999999999998,0.039
3,0.75,1.28,"TruncNorm[0.501,0.999]",1000,0.75,0.14339773305719805,0.895,0.14500000000000002,0.14500000000000002,0.854,0.10399999999999998,0.10399999999999998,0.041
3,0.75,2.56,"TruncNorm[0.501,0.999]",1000,0.75,0.1436695587713499,0.889,0.139,0.139,0.845,0.09499999999999997,0.09499999999999997,0.044
3,0.8,0.02,"TruncNorm[0.501,0.999]",1000,0.8,0.02,0.888,0.08799999999999997,0.08799999999999997,0.888,0.08799999999999997,0.08799999999999997,0.0
3,0.8,0.04,"TruncNorm[0.501,0.999]",1000,0.7999999326340882,0.039999832426813486,0.903,0.10299999999999998,0.10300006736591183,0.903,0.10299999999999998,0.10300006736591183,0.0
3,0.8,0.08,"TruncNorm[0.501,0.999]",1000,0.7985735878490882,0.07809796562816422,0.896,0.09599999999999997,0.09742641215091186,0.893,0.09299999999999997,0.09442641215091185,0.003
3,0.8,0.16,"TruncNorm[0.501,0.999]",1000,0.7787596396297577,0.12038126829781363,0.907,0.10699999999999998,0.12824036037024233,0.876,0.07599999999999996,0.09724036037024231,0.031
3,0.8,0.32,"TruncNorm[0.501,0.999]",1000,0.7592931394584671,0.13784144116631583,0.892,0.09199999999999997,0.1327068605415329,0.861,0.06099999999999994,0.10170686054153288,0.031
3,0.8,0.64,"TruncNorm[0.501,0.999]",1000,0.7524721339118036,0.1423001020684838,0.874,0.07399999999999995,0.12152786608819643,0.856,0.05599999999999994,0.10352786608819642,0.018
3,0.8,1.28,"TruncNorm[0.501,0.999]",1000,0.7506275278145933,0.1433969127796196,0.871,0.07099999999999995,0.1203724721854067,0.846,0.04599999999999993,0.09537247218540668,0.025
3,0.8,2.56,"TruncNorm[0.501,0.999]",1000,0.7501574778531108,0.14366950704336703,0.878,0.07799999999999996,0.12784252214688918,0.835,0.03499999999999992,0.08484252214688914,0.043
3,0.85,0.02,"TruncNorm[0.501,0.999]",1000,0.8499999999999929,0.019999999999973646,0.956,0.10599999999999998,0.10600000000000709,0.956,0.10599999999999998,0.10600000000000709,0.0
3,0.85,0.04,"TruncNorm[0.501,0.999]",1000,0.8499845133035432,0.03997114262052274,0.947,0.09699999999999998,0.09701548669645677,0.947,0.09699999999999998,0.09701548669645677,0.0
3,0.85,0.08,"TruncNorm[0.501,0.999]",1000,0.8441876231488713,0.07415499422458946,0.94,0.08999999999999997,0.09581237685112864,0.935,0.08500000000000008,0.09081237685112875,0.005
3,0.85,0.16,"TruncNorm[0.501,0.999]",1000,0.8061996528733298,0.11626398074589801,0.914,0.06400000000000006,0.10780034712667019,0.903,0.05300000000000005,0.09680034712667018,0.011
3,0.85,0.32,"TruncNorm[0.501,0.999]",1000,0.7685394489929013,0.13732074481537337,0.896,0.04600000000000004,0.12746055100709874,0.865,0.015000000000000013,0.09646055100709872,0.031
3,0.85,0.64,"TruncNorm[0.501,0.999]",1000,0.7549433884252273,0.14226213855243258,0.893,0.04300000000000004,0.13805661157477267,0.849,-0.0010000000000000009,0.09405661157477263,0.044
3,0.85,1.28,"TruncNorm[0.501,0.999]",1000,0.7512550412708526,0.14339445200819842,0.873,0.02300000000000002,0.12174495872914737,0.833,-0.017000000000000015,0.08174495872914733,0.04
3,0.85,2.56,"TruncNorm[0.501,0.999]",1000,0.7503149554794254,0.14366935185965607,0.894,0.04400000000000004,0.14368504452057462,0.844,-0.006000000000000005,0.09368504452057458,0.05
3,0.9,0.02,"TruncNorm[0.501,0.999]",1000,0.8999999618679678,0.01999990562296125,0.981,0.08099999999999996,0.08100003813203216,0.981,0.08099999999999996,0.08100003813203216,0.0
3,0.9,0.04,"TruncNorm[0.501,0.999]",1000,0.8992488782186222,0.039052205567843855,0.974,0.07399999999999995,0.07475112178137777,0.974,0.07399999999999995,0.07475112178137777,0.0
3,0.9,0.08,"TruncNorm[0.501,0.999]",1000,0.8833633060987617,0.0669037894612007,0.951,0.050999999999999934,0.06763669390123828,0.947,0.04699999999999993,0.06363669390123827,0.004
3,0.9,0.16,"TruncNorm[0.501,0.999]",1000,0.8312859934203665,0.11009406720073768,0.935,0.03500000000000003,0.10371400657963359,0.922,0.02200000000000002,0.09071400657963358,0.013
3,0.9,0.32,"TruncNorm[0.501,0.999]",1000,0.7776932341760557,0.13646260162344376,0.917,0.017000000000000015,0.1393067658239443,0.885,-0.015000000000000013,0.10730676582394427,0.032
3,0.9,0.64,"TruncNorm[0.501,0.999]",1000,0.7574128856372849,0.14219891525746767,0.889,-0.01100000000000001,0.13158711436271509,0.853,-0.04700000000000004,0.09558711436271505,0.036
3,0.9,1.28,"TruncNorm[0.501,0.999]",1000,0.7518825260120099,0.14339035092687982,0.893,-0.007000000000000006,0.14111747398799013,0.833,-0.06700000000000006,0.08111747398799007,0.06
3,0.9,2.56,"TruncNorm[0.501,0.999]",1000,0.7504724326521433,0.1436690932209757,0.891,-0.009000000000000008,0.14052756734785676,0.866,-0.03400000000000003,0.11552756734785674,0.025
3,0.95,0.02,"TruncNorm[0.501,0.999]",1000,0.949600398635246,0.01950025261057779,0.988,0.038000000000000034,0.038399601364753955,0.988,0.038000000000000034,0.038399601364753955,0.0
3,0.95,0.04,"TruncNorm[0.501,0.999]",1000,0.9415303816638694,0.03336546518137997,0.987,0.03700000000000003,0.04546961833613061,0.986,0.03600000000000003,0.04446961833613061,0.001
3,0.95,0.08,"TruncNorm[0.501,0.999]",1000,0.9137527922706667,0.057532804614571234,0.981,0.031000000000000028,0.06724720772933324,0.982,0.03200000000000003,0.06824720772933324,-0.001
3,0.95,0.16,"TruncNorm[0.501,0.999]",1000,0.8534261037542739,0.10265565804300553,0.956,0.006000000000000005,0.1025738962457261,0.948,-0.0020000000000000018,0.0945738962457261,0.008
3,0.95,0.32,"TruncNorm[0.501,0.999]",1000,0.7867110109807729,0.13528112984755075,0.912,-0.03799999999999992,0.12528898901922714,0.87,-0.07999999999999996,0.0832889890192271,0.042
3,0.95,0.64,"TruncNorm[0.501,0.999]",1000,0.7598797506301627,0.142110505886336,0.904,-0.04599999999999993,0.14412024936983736,0.84,-0.10999999999999999,0.0801202493698373,0.064
3,0.95,1.28,"TruncNorm[0.501,0.999]",1000,0.7525099676844302,0.14338460984219714,0.892,-0.05799999999999994,0.13949003231556978,0.855,-0.09499999999999997,0.10249003231556975,0.037
3,0.95,2.56,"TruncNorm[0.501,0.999]",1000,0.7506299091444725,0.1436687311284967,0.886,-0.06399999999999995,0.13537009085552754,0.847,-0.10299999999999998,0.0963700908555275,0.039
5,0.55,0.02,"TruncNorm[0.501,0.999]",1000,0.550399601364754,0.01950025261057779,0.595,0.04499999999999993,0.04460039863524601,0.598,0.04799999999999993,0.04760039863524601,-0.003
5,0.55,0.04,"TruncNorm[0.501,0.999]",1000,0.5584696183361306,0.03336546518137997,0.641,0.09099999999999997,0.08253038166386939,0.636,0.08599999999999997,0.07753038166386939,0.005
5,0.55,0.08,"TruncNorm[0.501,0.999]",1000,0.5862472077293333,0.057532804614571234,0.676,0.126,0.08975279227066679,0.662,0.11199999999999999,0.07575279227066678,0.014
5,0.55,0.16,"TruncNorm[0.501,0.999]",1000,0.6465738962457261,0.10265565804300553,0.813,0.2629999999999999,0.1664261037542738,0.776,0.22599999999999998,0.12942610375427388,0.037
5,0.55,0.32,"TruncNorm[0.501,0.999]",1000,0.7132889890192271,0.13528112984755075,0.915,0.365,0.20171101098077293,0.874,0.32399999999999995,0.1607110109807729,0.041
5,0.55,0.64,"TruncNorm[0.501,0.999]",1000,0.7401202493698373,0.142110505886336,0.944,0.3939999999999999,0.20387975063016262,0.903,0.353,0.1628797506301627,0.041
5,0.55,1.28,"TruncNorm[0.501,0.999]",1000,0.7474900323155698,0.14338460984219714,0.946,0.3959999999999999,0.1985099676844302,0.885,0.33499999999999996,0.13750996768443025,0.061
5,0.55,2.56,"TruncNorm[0.501,0.999]",1000,0.7493700908555275,0.1436687311284967,0.938,0.3879999999999999,0.18862990914447242,0.886,0.33599999999999997,0.13662990914447248,0.052
5,0.6,0.02,"TruncNorm[0.501,0.999]",1000,0.6000000381320322,0.01999990562296125,0.679,0.07900000000000007,0.07899996186796787,0.681,0.08100000000000007,0.08099996186796787,-0.002
5,0.6,0.04,"TruncNorm[0.501,0.999]",1000,0.6007511217813778,0.039052205567843855,0.707,0.10699999999999998,0.10624887821862217,0.703,0.10299999999999998,0.10224887821862216,0.004
5,0.6,0.08,"TruncNorm[0.501,0.999]",1000,0.6166366939012383,0.0669037894612007,0.736,0.136,0.11936330609876167,0.722,0.122,0.10536330609876166,0.014
5,0.6,0.16,"TruncNorm[0.501,0.999]",1000,0.6687140065796335,0.11009406720073768,0.844,0.244,0.17528599342036644,0.82,0.21999999999999997,0.15128599342036642,0.024
5,0.6,0.32,"TruncNorm[0.501,0.999]",1000,0.7223067658239443,0.13646260162344376,0.906,0.30600000000000005,0.18369323417605576,0.853,0.253,0.13069323417605572,0.053
5,0.6,0.64,"TruncNorm[0.501,0.999]",1000,0.7425871143627151,0.14219891525746767,0.924,0.32400000000000007,0.18141288563728497,0.882,0.28200000000000003,0.13941288563728493,0.042
5,0.6,1.28,"TruncNorm[0.501,0.999]",1000,0.7481174739879901,0.14339035092687982,0.927,0.32700000000000007,0.17888252601200993,0.879,0.279,0.1308825260120099,0.048
5,0.6,2.56,"TruncNorm[0.501,0.999]",1000,0.7495275673478567,0.1436690932209757,0.945,0.345,0.1954724326521432,0.9,0.30000000000000004,0.15047243265214327,0.045
5,0.65,0.02,"TruncNorm[0.501,0.999]",1000,0.6500000000000071,0.019999999999973646,0.759,0.10899999999999999,0.10899999999999288,0.759,0.10899999999999999,0.10899999999999288,0.0
5,0.65,0.04,"TruncNorm[0.501,0.999]",1000,0.6500154866964568,0.03997114262052274,0.764,0.11399999999999999,0.1139845133035432,0.755,0.10499999999999998,0.10498451330354319,0.009
5,0.65,0.08,"TruncNorm[0.501,0.999]",1000,0.6558123768511287,0.07415499422458946,0.773,0.123,0.11718762314887132,0.773,0.123,0.11718762314887132,0.0
5,0.65,0.16,"TruncNorm[0.501,0.999]",1000,0.6938003471266702,0.11626398074589801,0.869,0.21899999999999997,0.17519965287332984,0.828,0.17799999999999994,0.1341996528733298,0.041
5,0.65,0.32,"TruncNorm[0.501,0.999]",1000,0.7314605510070987,0.13732074481537337,0.936,0.28600000000000003,0.20453944899290133,0.888,0.238,0.1565394489929013,0.048
5,0.65,0.64,"TruncNorm[0.501,0.999]",1000,0.7450566115747727,0.14226213855243258,0.935,0.28500000000000003,0.1899433884252274,0.89,0.24,0.14494338842522736,0.045
5,0.65,1.28,"TruncNorm[0.501,0.999]",1000,0.7487449587291474,0.14339445200819842,0.947,0.29699999999999993,0.19825504127085258,0.892,0.242,0.14325504127085265,0.055
5,0.65,2.56,"TruncNorm[0.501,0.999]",1000,0.7496850445205746,0.14366935185965607,0.943,0.2929999999999999,0.19331495547942534,0.919,0.269,0.16931495547942543,0.024
5,0.7,0.02,"TruncNorm[0.501,0.999]",1000,0.7,0.02,0.821,0.121,0.121,0.821,0.121,0.121,0.0
5,0.7,0.04,"TruncNorm[0.501,0.999]",1000,0.7000000673659118,0.039999832426813486,0.827,0.127,0.12699993263408815,0.826,0.126,0.12599993263408815,0.001
5,0.7,0.08,"TruncNorm[0.501,0.999]",1000,0.7014264121509118,0.07809796562816422,0.861,0.16100000000000003,0.15957358784908815,0.852,0.15200000000000002,0.15057358784908814,0.009
5,0.7,0.16,"TruncNorm[0.501,0.999]",1000,0.7212403603702423,0.12038126829781363,0.898,0.19800000000000006,0.17675963962975771,0.867,0.16700000000000004,0.1457596396297577,0.031
5,0.7,0.32,"TruncNorm[0.501,0.999]",1000,0.7407068605415329,0.13784144116631583,0.93,0.2300000000000001,0.18929313945846715,0.888,0.18800000000000006,0.14729313945846711,0.042
5,0.7,0.64,"TruncNorm[0.501,0.999]",1000,0.7475278660881964,0.1423001020684838,0.932,0.2320000000000001,0.18447213391180362,0.888,0.18800000000000006,0.14047213391180358,0.044
5,0.7,1.28,"TruncNorm[0.501,0.999]",1000,0.7493724721854067,0.1433969127796196,0.946,0.246,0.19662752781459325,0.897,0.19700000000000006,0.14762752781459332,0.049
5,0.7,2.56,"TruncNorm[0.501,0.999]",1000,0.7498425221468892,0.14366950704336703,0.943,0.243,0.19315747785311077,0.897,0.19700000000000006,0.14715747785311084,0.046
5,0.75,0.02,"TruncNorm[0.501,0.999]",1000,0.75,0.02,0.882,0.132,0.132,0.882,0.132,0.132,0.0
5,0.75,0.04,"TruncNorm[0.501,0.999]",1000,0.75,0.0399999996175998,0.894,0.14400000000000002,0.14400000000000002,0.893,0.14300000000000002,0.14300000000000002,0.001
5,0.75,0.08,"TruncNorm[0.501,0.999]",1000,0.75,0.07921220791613157,0.894,0.14400000000000002,0.14400000000000002,0.887,0.137,0.137,0.007
5,0.75,0.16,"TruncNorm[0.501,0.999]",1000,0.75,0.121831827498384,0.933,0.18300000000000005,0.18300000000000005,0.898,0.14800000000000002,0.14800000000000002,0.035
5,0.75,0.32,"TruncNorm[0.501,0.999]",1000,0.75,0.13801598692405526,0.928,0.17800000000000005,0.17800000000000005,0.896,0.14600000000000002,0.14600000000000002,0.032
5,0.75,0.64,"TruncNorm[0.501,0.999]",1000,0.75,0.14231276150116073,0.945,0.19499999999999995,0.19499999999999995,0.9,0.15000000000000002,0.15000000000000002,0.045
5,0.75,1.28,"TruncNorm[0.501,0.999]",1000,0.75,0.14339773305719805,0.933,0.18300000000000005,0.18300000000000005,0.89,0.14,0.14,0.043
5,0.75,2.56,"TruncNorm[0.501,0.999]",1000,0.75,0.1436695587713499,0.944,0.19399999999999995,0.19399999999999995,0.887,0.137,0.137,0.057
5,0.8,0.02,"TruncNorm[0.501,0.999]",1000,0.8,0.02,0.956,0.15599999999999992,0.15599999999999992,0.956,0.15599999999999992,0.15599999999999992,0.0
5,0.8,0.04,"TruncNorm[0.501,0.999]",1000,0.7999999326340882,0.039999832426813486,0.94,0.1399999999999999,0.14000006736591175,0.939,0.1389999999999999,0.13900006736591175,0.001
5,0.8,0.08,"TruncNorm[0.501,0.999]",1000,0.7985735878490882,0.07809796562816422,0.956,0.15599999999999992,0.1574264121509118,0.943,0.1429999999999999,0.1444264121509118,0.013
5,0.8,0.16,"TruncNorm[0.501,0.999]",1000,0.7787596396297577,0.12038126829781363,0.942,0.1419999999999999,0.16324036037024225,0.914,0.11399999999999999,0.13524036037024234,0.028
5,0.8,0.32,"TruncNorm[0.501,0.999]",1000,0.7592931394584671,0.13784144116631583,0.934,0.134,0.17470686054153295,0.896,0.09599999999999997,0.13670686054153292,0.038
5,0.8,0.64,"TruncNorm[0.501,0.999]",1000,0.7524721339118036,0.1423001020684838,0.949,0.1489999999999999,0.1965278660881964,0.914,0.11399999999999999,0.16152786608819647,0.035
5,0.8,1.28,"TruncNorm[0.501,0.999]",1000,0.7506275278145933,0.1433969127796196,0.939,0.1389999999999999,0.18837247218540665,0.892,0.09199999999999997,0.14137247218540672,0.047
5,0.8,2.56,"TruncNorm[0.501,0.999]",1000,0.7501574778531108,0.14366950704336703,0.945,0.1449999999999999,0.19484252214688913,0.891,0.09099999999999997,0.1408425221468892,0.054
5,0.85,0.02,"TruncNorm[0.501,0.999]",1000,0.8499999999999929,0.019999999999973646,0.974,0.124,0.1240000000000071,0.974,0.124,0.1240000000000071,0.0
5,0.85,0.04,"TruncNorm[0.501,0.999]",1000,0.8499845133035432,0.03997114262052274,0.977,0.127,0.1270154866964568,0.976,0.126,0.1260154866964568,0.001
5,0.85,0.08,"TruncNorm[0.501,0.999]",1000,0.8441876231488713,0.07415499422458946,0.979,0.129,0.13481237685112868,0.977,0.127,0.13281237685112868,0.002
5,0.85,0.16,"TruncNorm[0.501,0.999]",1000,0.8061996528733298,0.11626398074589801,0.954,0.10399999999999998,0.14780034712667012,0.941,0.09099999999999997,0.1348003471266701,0.013
5,0.85,0.32,"TruncNorm[0.501,0.999]",1000,0.7685394489929013,0.13732074481537337,0.95,0.09999999999999998,0.18146055100709868,0.917,0.06700000000000006,0.14846055100709876,0.033
5,0.85,0.64,"TruncNorm[0.501,0.999]",1000,0.7549433884252273,0.14226213855243258,0.943,0.09299999999999997,0.1880566115747726,0.922,0.07200000000000006,0.1670566115747727,0.021
5,0.85,1.28,"TruncNorm[0.501,0.999]",1000,0.7512550412708526,0.14339445200819842,0.931,0.08100000000000007,0.17974495872914742,0.895,0.04500000000000004,0.1437449587291474,0.036
5,0.85,2.56,"TruncNorm[0.501,0.999]",1000,0.7503149554794254,0.14366935185965607,0.93,0.08000000000000007,0.17968504452057465,0.884,0.03400000000000003,0.13368504452057461,0.046
5,0.9,0.02,"TruncNorm[0.501,0.999]",1000,0.8999999618679678,0.01999990562296125,0.986,0.08599999999999997,0.08600003813203216,0.986,0.08599999999999997,0.08600003813203216,0.0
5,0.9,0.04,"TruncNorm[0.501,0.999]",1000,0.8992488782186222,0.039052205567843855,0.996,0.09599999999999997,0.09675112178137779,0.995,0.09499999999999997,0.09575112178137779,0.001
5,0.9,0.08,"TruncNorm[0.501,0.999]",1000,0.8833633060987617,0.0669037894612007,0.989,0.08899999999999997,0.10563669390123831,0.987,0.08699999999999997,0.10363669390123831,0.002
5,0.9,0.16,"TruncNorm[0.501,0.999]",1000,0.8312859934203665,0.11009406720073768,0.967,0.06699999999999995,0.1357140065796335,0.958,0.05799999999999994,0.1267140065796335,0.009
5,0.9,0.32,"TruncNorm[0.501,0.999]",1000,0.7776932341760557,0.13646260162344376,0.952,0.051999999999999935,0.17430676582394422,0.931,0.031000000000000028,0.1533067658239443,0.021
5,0.9,0.64,"TruncNorm[0.501,0.999]",1000,0.7574128856372849,0.14219891525746767,0.938,0.03799999999999992,0.18058711436271502,0.89,-0.010000000000000009,0.13258711436271509,0.048
5,0.9,1.28,"TruncNorm[0.501,0.999]",1000,0.7518825260120099,0.14339035092687982,0.944,0.04399999999999993,0.19211747398799006,0.902,0.0020000000000000018,0.15011747398799014,0.042
5,0.9,2.56,"TruncNorm[0.501,0.999]",1000,0.7504724326521433,0.1436690932209757,0.944,0.04399999999999993,0.1935275673478567,0.894,-0.006000000000000005,0.14352756734785677,0.05
5,0.95,0.02,"TruncNorm[0.501,0.999]",1000,0.949600398635246,0.01950025261057779,0.999,0.049000000000000044,0.049399601364753964,0.999,0.049000000000000044,0.049399601364753964,0.0
5,0.95,0.04,"TruncNorm[0.501,0.999]",1000,0.9415303816638694,0.03336546518137997,1.0,0.050000000000000044,0.058469618336130624,1.0,0.050000000000000044,0.058469618336130624,0.0
5,0.95,0.08,"TruncNorm[0.501,0.999]",1000,0.9137527922706667,0.057532804614571234,0.995,0.04500000000000004,0.08124720772933325,0.997,0.04700000000000004,0.08324720772933325,-0.002
5,0.95,0.16,"TruncNorm[0.501,0.999]",1000,0.8534261037542739,0.10265565804300553,0.978,0.028000000000000025,0.12457389624572612,0.972,0.02200000000000002,0.11857389624572612,0.006
5,0.95,0.32,"TruncNorm[0.501,0.999]",1000,0.7867110109807729,0.13528112984755075,0.948,-0.0020000000000000018,0.16128898901922706,0.925,-0.02499999999999991,0.13828898901922715,0.023
5,0.95,0.64,"TruncNorm[0.501,0.999]",1000,0.7598797506301627,0.142110505886336,0.935,-0.014999999999999902,0.1751202493698374,0.911,-0.038999999999999924,0.15112024936983737,0.024
5,0.95,1.28,"TruncNorm[0.501,0.999]",1000,0.7525099676844302,0.14338460984219714,0.933,-0.016999999999999904,0.18049003231556981,0.889,-0.06099999999999994,0.13649003231556978,0.044
5,0.95,2.56,"TruncNorm[0.501,0.999]",1000,0.7506299091444725,0.1436687311284967,0.939,-0.01100000000000001,0.18837009085552747,0.907,-0.04299999999999993,0.15637009085552755,0.032
7,0.55,0.02,"TruncNorm[0.501,0.999]",1000,0.550399601364754,0.01950025261057779,0.585,0.03499999999999992,0.034600398635246,0.585,0.03499999999999992,0.034600398635246,0.0
7,0.55,0.04,"TruncNorm[0.501,0.999]",1000,0.5584696183361306,0.03336546518137997,0.635,0.08499999999999996,0.07653038166386938,0.619,0.06899999999999995,0.06053038166386937,0.016
7,0.55,0.08,"TruncNorm[0.501,0.999]",1000,0.5862472077293333,0.057532804614571234,0.701,0.1509999999999999,0.1147527922706667,0.683,0.133,0.0967527922706668,0.018
